mech,hidden_feats,dropout,lr,weight_decay,epochs_per_batch,buffer_size,ewc_lam,si_c,method,avg_acc,batch1_acc,batch2_acc,batch3_acc,batch4_acc,batch5_acc,batch6_acc
si,256,0.0,0.001,0.0,60,10000,2000.0,2.0,ga,0.2792553868581275,0.9916798418972332,0.21290828910979895,0.2726527703545341,0.0853143745834259,0.07597103357472021,0.03700601162905292
si,256,0.5,0.001,0.0001,120,10000,500.0,2.0,ga,0.19657106681741585,0.9986561264822135,0.054488377307721055,0.04657046142882594,0.04072599251448396,0.0369815668202765,0.0020038763509740154
si,64,0.3,0.0005,1e-05,120,2000,2000.0,2.0,ga,0.15923089279061212,0.585197628458498,0.11041557664997384,0.07630500623552468,0.08292174388597405,0.060697827518104014,0.03984757399559804
si,64,0.5,0.0001,1e-05,90,5000,1000.0,10.0,ga,0.13956038724817116,0.5644071146245059,0.054488377307721055,0.05581685373240691,0.05485960384871738,0.0532258064516129,0.05456456752406294
si,64,0.0,0.0005,1e-05,120,10000,2000.0,2.0,ga,0.3485916992020672,0.8783201581027668,0.8675162568203901,0.13705683235346516,0.11688000957052279,0.08658657011191573,0.005190368253342532
si,256,0.5,0.0001,1e-05,90,5000,1000.0,2.0,ga,0.36848781548566767,0.8428063241106719,0.7904738769713731,0.43864243719935864,0.04598978004887803,0.04842001316655695,0.044594461417167636
si,64,0.0,0.0005,1e-05,120,5000,1000.0,5.0,ga,0.23996549761678346,0.9712648221343874,0.2665184243964422,0.046962408694102974,0.08049493274998719,0.06474654377880185,0.009805853946979403
si,64,0.5,0.0001,1e-05,120,10000,1000.0,5.0,ga,0.23580523795564912,0.6023122529644269,0.6145451827490844,0.04646356672011402,0.043733871105566285,0.05452600394996708,0.05325055024473572
si,128,0.0,0.0005,1e-05,90,5000,2000.0,5.0,ga,0.24593656246984855,0.9741304347826087,0.1592420958218103,0.0844290040976305,0.08539982567976347,0.13240618828176431,0.04001182615551394
si,64,0.0,0.0005,1e-05,90,5000,1000.0,2.0,ga,0.34225663594227673,0.7576284584980237,0.4142125719411017,0.33279885978977375,0.1942987028523576,0.21173469387755103,0.14286652869485233
si,128,0.3,0.0001,0.0,90,10000,2000.0,2.0,ga,0.4419152798661304,0.5519762845849803,0.521825248523806,0.4632638517726706,0.454360569446106,0.3780447662936142,0.2820209585756053
si,256,0.5,0.0001,1e-05,90,5000,1000.0,5.0,ga,0.2746422403394755,0.9562450592885375,0.30572165333731965,0.08355603064314983,0.11537607027498163,0.12435813034891376,0.06259649814395059
si,128,0.5,0.0001,1e-05,120,10000,1000.0,5.0,ga,0.21241923637042912,0.5532608695652174,0.43114208834741014,0.04657046142882594,0.08131526327482781,0.0794107965766952,0.08281593902959825
si,64,0.0,0.0005,1e-05,120,5000,2000.0,5.0,ga,0.21817006495507285,0.9354150197628458,0.15507511772180282,0.04657046142882594,0.06648095295062635,0.0554312047399605,0.05004763312637561
si,128,0.5,0.0001,1e-05,120,5000,1000.0,5.0,ga,0.30067630279814656,0.7539130434782608,0.6843560804245459,0.11549973276322822,0.0581238357288124,0.06063199473337722,0.13153312966065503
gen_replay,128,0.3,0.001,0.0,90,2000,1000.0,2.0,ga,0.6566119468798021,0.9886956521739131,0.7823267807758427,0.5976305006235525,0.5817852443046845,0.4878209348255431,0.5014125685752767
gen_replay,128,0.3,0.0005,1e-05,90,2000,1000.0,10.0,ga,0.6122243626474227,0.9833596837944664,0.6859070184617685,0.5578656689827187,0.5397433049066019,0.4978439763001975,0.4086265234387832
gen_replay,64,0.3,0.001,1e-05,120,10000,1000.0,10.0,ga,0.908943313566663,0.9736561264822134,0.9670378952089095,0.8817388205950472,0.8773947669748603,0.8591507570770244,0.8946815150619231
gen_replay,128,0.3,0.0005,1e-05,120,5000,500.0,10.0,ga,0.8252911888716042,0.9714426877470356,0.8383287241198893,0.759718510600392,0.7884401756874541,0.7931863067807768,0.8006307282940771
gen_replay,64,0.0,0.0001,1e-05,60,5000,1000.0,2.0,ga,0.3170317394123927,0.40792490118577074,0.3731220569549294,0.4148405487261714,0.245330097585152,0.22908163265306122,0.23189119936927172
gen_replay,128,0.3,0.001,1e-05,60,10000,500.0,5.0,ga,0.9261159855514807,0.9812450592885376,0.966010165184244,0.9014430785676109,0.9204621195289936,0.8994733377221856,0.8880621530173122
gen_replay,64,0.0,0.001,0.0001,60,5000,2000.0,10.0,ga,0.7653757766444128,0.9332411067193676,0.8704686448912474,0.7606805629787993,0.680310358381898,0.6621461487820934,0.6854078381130712
gen_replay,128,0.5,0.001,1e-05,60,5000,500.0,5.0,ga,0.8309708314517149,0.9694664031620553,0.8268928918454294,0.8040798147158382,0.7850563122724864,0.7972514812376563,0.803078085476824
gen_replay,128,0.5,0.0005,0.0001,60,5000,500.0,10.0,ga,0.8378255468157246,0.9787154150197629,0.940279542566709,0.8288793871370034,0.7758446840872968,0.7369486504279131,0.7662856016556617
gen_replay,128,0.0,0.001,1e-05,60,5000,500.0,5.0,ga,0.8737685417094966,0.9723715415019762,0.9552657149263771,0.8732763228220203,0.8201596226479586,0.807208689927584,0.8143293584310634
gen_replay,128,0.3,0.0005,1e-05,120,5000,500.0,10.0,ga,0.8531443007722247,0.9873517786561264,0.9017116376410793,0.8106003919472653,0.8109309042435014,0.8013166556945359,0.8069544364508393
gen_replay,64,0.3,0.001,1e-05,120,5000,1000.0,2.0,ga,0.8339283591253291,0.941798418972332,0.8440279542566709,0.7978086584714057,0.8037530121511459,0.7901579986833444,0.8260241122170756
gen_replay,128,0.5,0.001,1e-05,90,5000,500.0,10.0,ga,0.8582972252764681,0.9802766798418973,0.9046079677105913,0.8168181008373419,0.8128620990207305,0.8145325872284398,0.8206859170198089
gen_replay,64,0.0,0.001,0.0001,120,5000,1000.0,10.0,ga,0.8700919022563486,0.9708498023715415,0.9663651991927648,0.8040619989310529,0.8069147027156358,0.8164252797893351,0.8559344305377615
gen_replay,128,0.0,0.001,1e-05,60,5000,2000.0,5.0,ga,0.8512209179707785,0.9862450592885376,0.8935458554451006,0.8231070728665598,0.8104181976654761,0.7907834101382488,0.8032259124207484
gen_replay,256,0.3,0.001,1e-05,60,5000,2000.0,5.0,ga,0.8600939835884657,0.9912450592885376,0.9111293818671051,0.8097274184927846,0.8128450088014629,0.7921000658327847,0.8435169672481193
gen_replay,64,0.0,0.001,0.0001,120,2000,1000.0,10.0,ga,0.6272992108546401,0.9858893280632411,0.8043949473054788,0.49743452699091395,0.4606155896980158,0.535154707044108,0.4803061660260832
gen_replay,64,0.5,0.001,1e-05,120,5000,500.0,10.0,ga,0.8564721752127212,0.982905138339921,0.8973951715374842,0.8252093354712275,0.8268589886008237,0.801366030283081,0.8050983870437897
gen_replay,64,0.3,0.001,1e-05,120,5000,2000.0,10.0,ga,0.8259666553096304,0.9667786561264822,0.8112153374691681,0.7877071084981293,0.7942166697998735,0.7909644502962475,0.8049177096678821
gen_replay,64,0.0,0.001,0.0,120,10000,1000.0,10.0,ga,0.9224273775119655,0.9699209486166008,0.9531728828761492,0.9179583110636024,0.9075248235434861,0.8973666886109283,0.8886206103610262
