mech,hidden_feats,dropout,lr,weight_decay,epochs_per_batch,buffer_size,ewc_lam,si_c,eps_learn,method,avg_acc,batch1_acc,batch2_acc,batch3_acc,batch4_acc,batch5_acc,batch6_acc
naive,256,0.3,0.0005,0.0001,120,10000,1000.0,5.0,False,bayes,0.19896811719049726,0.9999802371541502,0.054488377307721055,0.04657046142882594,0.05381710047339908,0.0369486504279131,0.0020038763509740154
naive,64,0.5,0.0001,0.0,90,10000,2000.0,10.0,True,bayes,0.23757460924278587,0.5535968379446641,0.5214702145152852,0.20953144486014608,0.05041614683916395,0.04707044107965767,0.043362570217798366
rehearsal,64,0.0,0.0001,0.0001,60,2000,2000.0,10.0,False,bayes,0.2034111359737394,0.5519762845849803,0.4152963599671126,0.0636379832531623,0.062413480764958215,0.06313364055299539,0.06400906671922736
rehearsal,256,0.3,0.001,0.0,120,2000,1000.0,5.0,True,bayes,0.6568058606662929,0.9994466403162056,0.9456611106958667,0.4619276679137716,0.2910464341257498,0.5189104674127716,0.7238428435333925
rehearsal,64,0.3,0.0001,0.0,60,5000,2000.0,10.0,True,bayes,0.46691907198347465,0.5470553359683794,0.516350250392406,0.49210760734010334,0.403209543178439,0.4249506254114549,0.4178410696100654
rehearsal,128,0.0,0.0005,0.0001,120,10000,1000.0,2.0,True,bayes,0.9411537385322634,0.9932608695652174,0.9672060692129456,0.930803491893818,0.9301180934151385,0.9111092824226464,0.9144246246838146
rehearsal,128,0.0,0.0005,1e-05,60,2000,1000.0,10.0,False,bayes,0.5311362654002351,0.9690118577075099,0.44995889079901336,0.40614644575093534,0.41976996564865926,0.4803982883475971,0.46153214414769556
rehearsal,128,0.5,0.0001,0.0001,90,10000,2000.0,5.0,True,bayes,0.7481601868199169,0.6435177865612648,0.7724979445399507,0.5277569926955282,0.8446669970775725,0.8372448979591837,0.8632765020860025
rehearsal,256,0.5,0.0001,0.0001,120,10000,2000.0,10.0,True,bayes,0.9235378157760671,0.9730237154150198,0.9495851707900441,0.9185818635310885,0.9019875925008117,0.8999341672152732,0.8981143852041654
rehearsal,256,0.5,0.0001,1e-05,120,10000,2000.0,10.0,True,bayes,0.9349971056984736,0.9677272727272728,0.9681403692353688,0.9292000712631392,0.9163262864662554,0.9109282422646477,0.9176603922341579
rehearsal,256,0.3,0.0005,1e-05,120,10000,2000.0,5.0,False,bayes,0.9383541044652949,0.999604743083004,0.963113835114732,0.9290931765544272,0.9354673320458702,0.9003456221198156,0.90249991787392
rehearsal,256,0.3,0.0005,0.0001,90,5000,1000.0,5.0,True,bayes,0.8774110106078082,0.9949407114624506,0.9433066746393602,0.8564225904151078,0.7676071984003555,0.8415075707702436,0.8606813179593311
rehearsal,128,0.5,0.0005,0.0001,90,10000,1000.0,5.0,True,bayes,0.929248530050331,0.9814822134387352,0.9648329471559908,0.9259219668626403,0.8891015671731068,0.911734693877551,0.9024177917939621
rehearsal,128,0.5,0.0005,0.0001,120,5000,1000.0,5.0,True,bayes,0.8643257310113294,0.9892885375494072,0.8994319455863667,0.8207910208444682,0.8328234751251858,0.826530612244898,0.8170887947176505
rehearsal,64,0.5,0.0001,0.0001,120,5000,2000.0,5.0,True,bayes,0.19504837752866525,0.7643873517786561,0.054488377307721055,0.05195082843399252,0.08926221523422145,0.08596115865701119,0.12424033376038895
rehearsal,256,0.3,0.0005,0.0001,120,5000,1000.0,10.0,True,bayes,0.9039490673708778,0.9999209486166007,0.9516219448389267,0.8925173703901657,0.874523610137918,0.85687952600395,0.8482310042377057
rehearsal,256,0.5,0.0001,1e-05,120,10000,1000.0,10.0,False,bayes,0.9291688830832235,0.9740909090909091,0.9658980491815532,0.9227863887404241,0.9054056363543145,0.9062705727452272,0.9005617423869123
ewc,256,0.3,0.0001,0.0,120,10000,1000.0,2.0,True,bayes,0.21660714291237726,0.9695849802371541,0.054488377307721055,0.04657046142882594,0.08538273546049596,0.10367017774851876,0.039946125291547584
ewc,256,0.5,0.001,0.0001,120,2000,1000.0,10.0,False,bayes,0.19415233864783613,0.9993675889328063,0.054488377307721055,0.04657046142882594,0.04072599251448396,0.021757735352205397,0.0020038763509740154
ewc,64,0.0,0.0001,0.0001,120,5000,500.0,5.0,True,bayes,0.13566783123486026,0.5218379446640317,0.06065475745571418,0.05779440584357741,0.05296258951002342,0.056928900592495064,0.06382838934331986
ewc,64,0.0,0.001,0.0001,90,10000,1000.0,2.0,True,bayes,0.19162821757090553,0.9705335968379447,0.054488377307721055,0.04657046142882594,0.05441525814776203,0.021757735352205397,0.0020038763509740154
ewc,64,0.5,0.0001,0.0001,90,2000,1000.0,2.0,False,bayes,0.4154777519507149,0.7104150197628458,0.6877195605052695,0.6080705505077498,0.28087775366157947,0.159990125082291,0.045793502184553726
ewc,64,0.3,0.0005,0.0001,90,2000,2000.0,2.0,False,bayes,0.19403798668864355,0.959901185770751,0.054488377307721055,0.025708177445216463,0.0851776528292858,0.0369486504279131,0.0020038763509740154
ewc,128,0.3,0.0005,0.0,120,10000,2000.0,10.0,False,bayes,0.210051985847564,0.9930830039525692,0.054488377307721055,0.04657046142882594,0.04072599251448396,0.08431533903884135,0.04112874084294209
ewc,64,0.5,0.0005,0.0001,90,5000,1000.0,5.0,True,bayes,0.15877069584225448,0.7707114624505929,0.05467523731220569,0.045287724924282916,0.04072599251448396,0.03921988150098749,0.0020038763509740154
ewc,256,0.5,0.0005,1e-05,90,5000,1000.0,10.0,False,bayes,0.20421702513554596,0.9994268774703557,0.054488377307721055,0.04657046142882594,0.061900774186932815,0.0609117840684661,0.0020038763509740154
ewc,256,0.3,0.0001,1e-05,120,10000,2000.0,2.0,True,bayes,0.20425107024667521,0.9719367588932807,0.054488377307721055,0.04657046142882594,0.04072599251448396,0.0793778801843318,0.03240695115140764
ewc,256,0.3,0.0001,1e-05,90,5000,1000.0,2.0,True,bayes,0.22962990428930216,0.9531620553359684,0.20661110695866658,0.05330482807767682,0.043255344966075915,0.08099078341013825,0.04045530698728688
ewc,256,0.5,0.0001,1e-05,90,10000,1000.0,5.0,True,bayes,0.20422562402223987,0.9416007905138339,0.054488377307721055,0.06602529841439515,0.0852972843641584,0.07593811718235681,0.0020038763509740154
ewc,256,0.3,0.0005,1e-05,120,5000,1000.0,2.0,False,bayes,0.21373188878944513,0.9984387351778656,0.054488377307721055,0.04657046142882594,0.07128330456479756,0.07432521395655037,0.037285240300909954
ewc,256,0.3,0.0001,1e-05,120,5000,1000.0,2.0,False,bayes,0.20711482687457258,0.9715415019762846,0.054488377307721055,0.04657046142882594,0.042452104660502796,0.08824884792626728,0.039387667947833514
ewc,64,0.3,0.0001,0.0,90,10000,1000.0,5.0,False,bayes,0.198696589618684,0.5519762845849803,0.46300171911204124,0.04657046142882594,0.04467383316527951,0.04302172481895984,0.042935514602017014
si,128,0.3,0.0005,0.0001,120,5000,2000.0,2.0,False,bayes,0.20240728431186192,0.9877865612648221,0.054488377307721055,0.04657046142882594,0.04072599251448396,0.07537853851217907,0.009493774843139187
si,128,0.3,0.001,1e-05,120,5000,2000.0,10.0,False,bayes,0.19959837094319724,0.9995059288537549,0.054488377307721055,0.04657046142882594,0.04072599251448396,0.054295589203423304,0.0020038763509740154
si,128,0.5,0.0001,0.0001,120,2000,1000.0,2.0,True,bayes,0.2051019301219045,0.9619565217391305,0.054488377307721055,0.06761090326028861,0.04098234580349666,0.045260039499670834,0.060313393121119545
si,128,0.3,0.0005,0.0,120,2000,500.0,10.0,False,bayes,0.21135197534182237,0.9931620553359684,0.054488377307721055,0.04657046142882594,0.0581238357288124,0.07486833443054641,0.04089878781905982
si,256,0.5,0.0005,0.0,60,5000,2000.0,2.0,True,bayes,0.20496560270118114,0.9922134387351779,0.054488377307721055,0.04657046142882594,0.07355630372737683,0.06096115865701119,0.0020038763509740154
si,128,0.3,0.0005,1e-05,120,2000,2000.0,10.0,False,bayes,0.20590285325991942,0.9919367588932806,0.054488377307721055,0.04657046142882594,0.04072599251448396,0.0608788676761027,0.04081666173910187
si,128,0.3,0.0005,1e-05,90,5000,1000.0,5.0,False,bayes,0.20161586863505496,0.9839920948616601,0.054488377307721055,0.04657046142882594,0.0835028113410695,0.039137590520079,0.0020038763509740154
si,64,0.5,0.0001,0.0,120,2000,1000.0,5.0,False,bayes,0.13637878703555487,0.5519762845849803,0.05536661932879886,0.07999287368608587,0.044126946148719086,0.042346938775510205,0.04446305968923491
si,64,0.3,0.0005,0.0001,120,10000,500.0,10.0,False,bayes,0.1902531446840562,0.9008102766798419,0.054488377307721055,0.04657046142882594,0.045887238733272946,0.05286372613561554,0.04089878781905982
si,128,0.5,0.0005,1e-05,90,5000,500.0,10.0,False,bayes,0.1925540803134139,0.9828063241106719,0.05650646535615517,0.03641546410119366,0.04072599251448396,0.03686635944700461,0.0020038763509740154
si,128,0.3,0.0005,0.0001,120,10000,1000.0,10.0,False,bayes,0.20308652776911318,0.9936561264822135,0.054488377307721055,0.04657046142882594,0.08481875822466803,0.0369815668202765,0.0020038763509740154
si,256,0.5,0.0001,1e-05,120,10000,1000.0,2.0,True,bayes,0.19759594790145907,0.9659881422924901,0.054488377307721055,0.04657046142882594,0.04072599251448396,0.03921988150098749,0.03858283236424559
si,128,0.5,0.0001,1e-05,120,5000,2000.0,5.0,False,bayes,0.22207806562018795,0.6838537549407114,0.31411166753868003,0.20664528772492427,0.0407772631722865,0.046148782093482554,0.040931638251043
si,128,0.5,0.0005,0.0001,120,2000,2000.0,2.0,True,bayes,0.195334538035305,0.9889328063241106,0.054488377307721055,0.04657046142882594,0.04072599251448396,0.039285714285714285,0.0020038763509740154
si,256,0.3,0.0001,0.0,120,10000,500.0,5.0,False,bayes,0.20954961755527624,0.9765217391304348,0.054488377307721055,0.04657046142882594,0.04139251106591697,0.07769914417379856,0.06062547222495976
gen_replay,128,0.3,0.001,0.0001,90,5000,1000.0,10.0,True,bayes,0.8871650020456304,0.9986166007905138,0.9274796322595111,0.9104400498841974,0.7670774016030626,0.8366359447004609,0.882740383036037
gen_replay,256,0.3,0.001,1e-05,60,2000,1000.0,2.0,False,bayes,0.6094961862905298,0.9995652173913043,0.407336123776067,0.6695171922323179,0.2770153641071215,0.617363396971692,0.686179823264676
gen_replay,256,0.5,0.0001,0.0,120,10000,2000.0,2.0,True,bayes,0.9234669910831981,0.9612450592885375,0.9601614470438747,0.9204168893639765,0.9058328918360022,0.895852534562212,0.897293124404586
gen_replay,64,0.3,0.0005,1e-05,60,2000,2000.0,2.0,False,bayes,0.3194739137253527,0.7122924901185771,0.817979669631512,0.06987350792802423,0.07506024302291799,0.109660961158657,0.13197661049242798
gen_replay,64,0.3,0.0005,0.0001,90,5000,1000.0,10.0,False,bayes,0.7776225390952515,0.9616600790513834,0.4481837207564093,0.777106716550864,0.8396253823936561,0.8139236339697169,0.8252357018494794
gen_replay,64,0.5,0.0001,0.0,120,10000,2000.0,2.0,True,bayes,0.611948050935703,0.5519762845849803,0.6933814186411541,0.5232674149296277,0.5718216464717243,0.6364549045424621,0.6947866364442692
gen_replay,64,0.5,0.0001,0.0001,120,10000,2000.0,2.0,True,bayes,0.6729437018868435,0.5610276679841897,0.5565625233575006,0.5892570817744521,0.7823902380667545,0.7720704410796577,0.7763542590585066
gen_replay,128,0.3,0.0005,0.0001,90,5000,1000.0,5.0,True,bayes,0.8679473520532027,0.974802371541502,0.8339748860153973,0.8644931409228577,0.8304479346470015,0.8511849901250823,0.8527807890673762
gen_replay,128,0.5,0.0001,1e-05,90,5000,1000.0,10.0,True,bayes,0.6225380785382476,0.9742490118577075,0.9108117198594813,0.7706039551042223,0.28759420983371214,0.39091507570770245,0.4010544988666601
gen_replay,256,0.3,0.0005,0.0001,90,10000,1000.0,10.0,True,bayes,0.9390406229046242,0.998300395256917,0.9695978772703491,0.9223053625512204,0.9309726043785141,0.9112738643844635,0.9017936335862816
gen_replay,128,0.3,0.0001,0.0,120,10000,2000.0,2.0,True,bayes,0.8870843427032638,0.8031620553359684,0.9091860378204649,0.9027079992873686,0.9169586245791533,0.8827353522053983,0.907755986991229
gen_replay,128,0.3,0.0005,0.0001,90,5000,2000.0,10.0,True,bayes,0.8805232889249868,0.9847430830039525,0.9080461917931086,0.8714056654195618,0.815511083007195,0.8315668202764976,0.8718668900496042
gen_replay,256,0.3,0.0001,1e-05,120,10000,2000.0,2.0,True,bayes,0.931392903680942,0.9738339920948617,0.9621234770909635,0.9281845715303759,0.9192487139610002,0.9096774193548387,0.8952892480536119
gen_replay,256,0.3,0.0005,1e-05,120,10000,1000.0,5.0,False,bayes,0.9397877223173445,0.9999209486166007,0.9646087151506092,0.9288259397826474,0.9386119323910925,0.9023699802501646,0.9043888177129529
gen_replay,256,0.5,0.0005,1e-05,120,10000,1000.0,5.0,False,bayes,0.9374715357168251,0.9996245059288538,0.9647768891546453,0.9284874398717263,0.9246150428109993,0.8982060566161949,0.9091192799185309
naive,128,0.0,0.0001,0.0001,6,2000,1000.0,5.0,False,hyperband,0.410566819401146,0.46982213438735176,0.4339076164137828,0.42118296810974526,0.39505750858783517,0.3733377221856485,0.3700929667225124
naive,256,0.5,0.0001,0.0001,6,2000,1000.0,10.0,False,hyperband,0.4009002581685324,0.5412450592885375,0.45455564690933553,0.4161411010154997,0.37261805068959036,0.3121626069782752,0.3086790841299563
naive,64,0.5,0.0001,0.0,6,2000,2000.0,10.0,False,hyperband,0.3976704370183686,0.4500790513833992,0.41815531803572764,0.39894886869766616,0.38253037786474803,0.3685648452929559,0.367744160835715
naive,128,0.5,0.0001,0.0,6,5000,2000.0,5.0,False,hyperband,0.38271059157167836,0.5506126482213439,0.5214141565139397,0.4966328166755746,0.24849178814964196,0.2402073732718894,0.23890476659768076
naive,128,0.3,0.001,0.0,6,10000,2000.0,10.0,True,hyperband,0.37588291420203124,0.9436166007905138,0.8928544734285073,0.26709424550151434,0.1234939244270504,0.026234364713627386,0.0020038763509740154
naive,256,0.5,0.0001,0.0001,6,5000,2000.0,5.0,False,hyperband,0.37469299710992915,0.5519565217391305,0.5024291800583003,0.39075360769641904,0.27886110778801293,0.2685319289005925,0.25562563647711967
naive,128,0.3,0.001,0.0001,6,5000,500.0,5.0,False,hyperband,0.33449657938053895,0.8944268774703558,0.887323417295762,0.05196864421877784,0.04908310973629792,0.06696840026333113,0.05720902729870898
naive,64,0.3,0.0001,1e-05,6,10000,500.0,2.0,True,hyperband,0.2708545126318514,0.5522134387351779,0.5221055385305329,0.42654551933012647,0.042793909045853055,0.04078341013824885,0.04068526001116915
naive,128,0.0,0.0001,1e-05,6,2000,500.0,10.0,True,hyperband,0.2686913699966203,0.4480237154150198,0.4229015621496375,0.2,0.19120537316493771,0.17843976300197498,0.17157780624815216
naive,64,0.5,0.001,0.0001,18,10000,1000.0,2.0,False,hyperband,0.4890415240008447,0.9283794466403162,0.9073548097765154,0.85877427400677,0.04086271426862407,0.008887425938117182,0.18999047337472488
naive,256,0.5,0.0001,0.0,18,10000,2000.0,5.0,False,hyperband,0.4392809575606356,0.548201581027668,0.4975895059421481,0.4715481916978443,0.38181258865551243,0.382422646477946,0.35411123156269503
naive,256,0.0,0.0001,0.0,18,10000,2000.0,10.0,False,hyperband,0.4032272374128643,0.5239525691699605,0.4456050526945213,0.4166221272047034,0.37866798831029,0.3542955892034233,0.30022009789428733
naive,256,0.0,0.0005,1e-05,18,5000,1000.0,10.0,False,hyperband,0.2835182587646148,0.8731422924901185,0.5157336123776067,0.07712453233564938,0.08716011826431733,0.11008887425938117,0.037860122860615616
naive,128,0.0,0.001,0.0001,18,10000,2000.0,2.0,True,hyperband,0.2761354706007349,0.9211067193675889,0.5411465729875178,0.05686798503474078,0.0994138054791243,0.036273864384463464,0.0020038763509740154
naive,256,0.5,0.001,1e-05,18,2000,2000.0,2.0,True,hyperband,0.2503977989242638,0.9787747035573122,0.33560056805441363,0.0792089791555318,0.0850409310751457,0.021757735352205397,0.0020038763509740154
naive,128,0.5,0.0005,0.0,54,5000,2000.0,2.0,False,hyperband,0.20436177617294285,0.9623320158102767,0.054488377307721055,0.06288972029217887,0.07840992599935057,0.06604674127715603,0.0020038763509740154
naive,128,0.3,0.001,0.0,54,5000,2000.0,2.0,True,hyperband,0.2002184975539226,0.9909881422924901,0.054488377307721055,0.04657046142882594,0.08505802129441321,0.022202106649111257,0.0020038763509740154
naive,64,0.0,0.001,0.0,162,5000,1000.0,2.0,True,hyperband,0.19916277951932693,0.9995256916996047,0.054488377307721055,0.04657046142882594,0.04072599251448396,0.051662277814351544,0.0020038763509740154
rehearsal,256,0.5,0.0005,0.0001,6,10000,2000.0,10.0,False,hyperband,0.8528819659557095,0.9381422924901186,0.7815419687570072,0.8123463388562266,0.8743185275067079,0.8656682027649769,0.8452744653592195
rehearsal,256,0.5,0.0005,0.0,6,10000,1000.0,10.0,True,hyperband,0.8030442376571075,0.5201383399209486,0.7927161970251887,0.8968466060929984,0.8932374002358451,0.8568136932192232,0.8585131894484412
rehearsal,256,0.5,0.0005,0.0,6,10000,500.0,10.0,False,hyperband,0.7856894395755076,0.5806126482213438,0.7276141714627401,0.8496525921966863,0.836190248320886,0.8452271231073074,0.8748398541440819
rehearsal,256,0.5,0.0005,0.0001,6,10000,1000.0,5.0,False,hyperband,0.7521875687002728,0.677094861660079,0.6668472980043352,0.7812043470514877,0.7990019311947772,0.779476629361422,0.8095003449295358
rehearsal,256,0.0,0.0005,0.0001,6,10000,1000.0,10.0,True,hyperband,0.6932217482533319,0.751403162055336,0.6905224605725391,0.8371993586317478,0.548202963444021,0.6227781435154707,0.7092244013008772
rehearsal,128,0.3,0.001,0.0001,6,10000,2000.0,2.0,False,hyperband,0.4676918037380462,0.5519762845849803,0.13029748112713954,0.5188669160876537,0.5482371438825561,0.5283080974325214,0.528464899313426
rehearsal,256,0.3,0.0001,1e-05,6,5000,500.0,2.0,True,hyperband,0.46290475479621107,0.5426482213438735,0.5140331863367965,0.4545163014430786,0.42535846734913607,0.4261520737327189,0.4147202785716632
rehearsal,256,0.5,0.0001,1e-05,6,2000,500.0,10.0,True,hyperband,0.4619819812484036,0.5519762845849803,0.5170229464085507,0.463121325494388,0.42814417308974073,0.413808426596445,0.3978187313163168
rehearsal,128,0.0,0.0001,0.0001,6,10000,1000.0,5.0,True,hyperband,0.4107917265924703,0.5275296442687747,0.5029897600717542,0.43750222697309815,0.33170406576316375,0.32812705727452274,0.3368976052035084
rehearsal,256,0.3,0.001,0.0,18,10000,2000.0,5.0,False,hyperband,0.908119002204546,0.9652173913043478,0.909354211824501,0.9176910742918225,0.8941773622955582,0.8751152073732719,0.8871587661377747
rehearsal,256,0.3,0.001,1e-05,18,10000,2000.0,5.0,True,hyperband,0.9021064286417587,0.9673320158102767,0.9163054039913296,0.9138250489934081,0.9003127510125954,0.8304147465437788,0.8844486054991623
rehearsal,256,0.5,0.001,0.0001,18,5000,2000.0,10.0,True,hyperband,0.8644928983075489,0.9811857707509881,0.8116451154794828,0.845234277569927,0.8965529027737426,0.7764154048716261,0.875923918399527
rehearsal,256,0.3,0.001,1e-05,18,5000,2000.0,5.0,False,hyperband,0.8005255995817051,0.9773517786561264,0.6916623065998954,0.8123463388562266,0.8467520038282091,0.6676761026991441,0.807365066850629
rehearsal,256,0.5,0.0005,0.0,18,5000,500.0,10.0,True,hyperband,0.7774452958031813,0.9647628458498023,0.8512220644293296,0.6230179939426331,0.6742604207611984,0.7692560895325873,0.782152360303538
rehearsal,256,0.3,0.0001,1e-05,18,5000,2000.0,2.0,True,hyperband,0.6515182386245449,0.5519762845849803,0.5228529785484715,0.5592731159807589,0.6837454924546682,0.804805793285056,0.7864557668933346
rehearsal,256,0.3,0.0001,0.0001,54,10000,1000.0,5.0,False,hyperband,0.9261857821286359,0.9561264822134388,0.9161932879886389,0.9255656511669339,0.9302377249500111,0.9152732060566162,0.9137183403961762
rehearsal,128,0.0,0.001,1e-05,54,10000,500.0,2.0,True,hyperband,0.9205291030046893,0.9879446640316205,0.9669818372075641,0.9220737573490112,0.8639789448498624,0.9067314022383147,0.8754640123517624
rehearsal,128,0.3,0.001,0.0,162,10000,500.0,5.0,True,hyperband,0.9305056127006233,0.9995454545454545,0.9738395993721504,0.900053447354356,0.9141387384000137,0.8932685977616853,0.9021878387700798
ewc,128,0.5,0.0001,0.0001,6,2000,1000.0,2.0,True,hyperband,0.5682615024917252,0.6189525691699604,0.5887398161297556,0.5665597719579547,0.5479807905935433,0.5425773535220539,0.5447587135770835
ewc,128,0.3,0.0005,0.0,6,5000,1000.0,10.0,True,hyperband,0.4761346534611935,0.5534189723320158,0.5198445324762688,0.4711027970782113,0.4453711141113941,0.43431533903884134,0.4327551657304294
ewc,256,0.0,0.0005,0.0,6,2000,500.0,2.0,False,hyperband,0.3934412151788922,0.5519762845849803,0.6950071006801705,0.4703901656867985,0.3489822774426196,0.1725641869651086,0.12172727571367563
ewc,128,0.3,0.0005,0.0001,6,2000,1000.0,10.0,True,hyperband,0.3900199920277088,0.45458498023715416,0.44364302264743255,0.4454658827721361,0.363748226889751,0.3171494404213298,0.31552839919844944
ewc,64,0.5,0.001,0.0001,6,10000,500.0,2.0,False,hyperband,0.3866417152128621,0.4849407114624506,0.426265042230361,0.3594334580438268,0.3174850033325928,0.35202435813034894,0.37970171807759273
ewc,128,0.0,0.0005,0.0001,6,5000,1000.0,5.0,True,hyperband,0.3824235117456227,0.5519762845849803,0.5435944390462666,0.49925173703901654,0.12330593201510776,0.24718564845292956,0.32922702933543574
ewc,256,0.3,0.0001,0.0001,6,5000,1000.0,5.0,True,hyperband,0.36602471379985224,0.5518379446640316,0.451958292846999,0.3747015856048459,0.2937637789892844,0.2726958525345622,0.2511908281593903
ewc,64,0.0,0.0001,0.0001,6,10000,2000.0,10.0,True,hyperband,0.3414432333395987,0.5484387351778656,0.5402496449659915,0.5225191519686442,0.40175687454070036,0.017890059249506256,0.017804934134883873
ewc,256,0.5,0.0001,1e-05,6,5000,500.0,2.0,False,hyperband,0.3105964540492441,0.5518379446640316,0.5120524702892593,0.2506859077142348,0.16639037478850854,0.16545424621461488,0.21715778062481522
ewc,256,0.0,0.0001,0.0,18,5000,1000.0,5.0,False,hyperband,0.6532586202754408,0.594703557312253,0.8672733388145601,0.6761624799572421,0.5826910259258626,0.6028801843317972,0.5958411353109293
ewc,256,0.0,0.0001,0.0,18,5000,500.0,10.0,True,hyperband,0.6428262367114531,0.8624901185770751,0.8985723895657374,0.7266524140388384,0.5800933125972006,0.40148123765635285,0.387667947833514
ewc,128,0.3,0.0001,1e-05,18,5000,500.0,5.0,False,hyperband,0.4168488162049376,0.5519762845849803,0.466496001195904,0.41940138963121326,0.33676277066634763,0.3534562211981567,0.3730002299530239
ewc,64,0.0,0.0001,0.0,18,10000,2000.0,2.0,False,hyperband,0.39697556766396064,0.6975691699604744,0.49884146797219525,0.3311063602351684,0.2832362039204963,0.28461158657011193,0.28648861732531783
ewc,128,0.3,0.001,0.0,18,10000,2000.0,5.0,False,hyperband,0.3361000291488399,0.9109881422924901,0.8429628522311085,0.058364510956707645,0.0846649462512604,0.09580315997366688,0.02381656318780592
ewc,256,0.0,0.001,1e-05,18,2000,500.0,2.0,False,hyperband,0.29409826582445203,0.9494268774703557,0.40122580162941923,0.33424193835738464,0.04072599251448396,0.0369651086240948,0.0020038763509740154
ewc,64,0.3,0.0005,1e-05,54,2000,1000.0,10.0,False,hyperband,0.34802426199240394,0.8234387351778656,0.7017340608416175,0.35432032781044004,0.11925555004870712,0.08739302172481896,0.0020038763509740154
ewc,64,0.3,0.0005,1e-05,54,2000,500.0,10.0,True,hyperband,0.2199056158207844,0.6584584980237154,0.41471709395321027,0.054819169784429,0.09972142942593953,0.08971362738643844,0.0020038763509740154
ewc,256,0.5,0.0001,1e-05,162,10000,500.0,2.0,True,hyperband,0.20730307168601383,0.9913636363636363,0.054488377307721055,0.04657046142882594,0.04072599251448396,0.07220210664911125,0.03846785585230446
si,64,0.3,0.0005,0.0,6,5000,1000.0,10.0,True,hyperband,0.627262810219476,0.6684782608695652,0.7098250990358024,0.7273650454302512,0.7351870524498829,0.5010204081632653,0.4217009953680891
si,256,0.3,0.0005,0.0,6,5000,500.0,2.0,False,hyperband,0.43854253315547126,0.9288339920948616,0.6662867179908812,0.3418314626759309,0.25093568950489636,0.27123107307439104,0.17213626359186623
si,128,0.5,0.001,0.0001,6,5000,500.0,2.0,False,hyperband,0.43612200137526863,0.5519762845849803,0.5368674788848194,0.48743987172634956,0.35320356160169536,0.34293943383805137,0.34430537761571567
si,64,0.3,0.0001,1e-05,6,2000,1000.0,2.0,False,hyperband,0.41161989234546553,0.49120553359683794,0.4414380745945138,0.41813646891145556,0.38049664177191395,0.36774193548387096,0.3707006997142012
si,128,0.5,0.001,0.0001,6,5000,1000.0,2.0,False,hyperband,0.3452735206847542,0.4791304347826087,0.4790156214963749,0.39950115802601105,0.28591936834549586,0.2379855167873601,0.19008902467067443
si,64,0.3,0.0001,0.0,6,10000,500.0,2.0,True,hyperband,0.2904683247093593,0.5519762845849803,0.5218999925255998,0.49148405487261715,0.06051646642626425,0.05839368005266623,0.05853946979402779
si,128,0.0,0.001,1e-05,6,2000,1000.0,10.0,False,hyperband,0.2855115790271076,0.8091304347826087,0.5647283055534793,0.08387671476928558,0.11320561242800745,0.07427583936800526,0.06785256726125949
si,256,0.3,0.001,0.0,6,5000,2000.0,5.0,True,hyperband,0.2758749022347688,0.817193675889328,0.6215150609163614,0.09488686976661322,0.09698699434313743,0.022662936142198813,0.0020038763509740154
si,64,0.5,0.0001,0.0,6,2000,1000.0,2.0,False,hyperband,0.26081428387036854,0.550098814229249,0.49544061589057475,0.40279707821129523,0.04185394698613983,0.037672811059907836,0.03702243684504451
si,128,0.3,0.0001,1e-05,18,5000,1000.0,2.0,True,hyperband,0.48610780136318027,0.6850790513833992,0.5692876896629046,0.46816319258863354,0.43294652470391193,0.3817478604344964,0.3794224894057357
si,256,0.5,0.0005,1e-05,18,5000,500.0,2.0,False,hyperband,0.3225018816494084,0.935,0.7104604230510502,0.16100124710493496,0.08897168150667373,0.037574061882817644,0.0020038763509740154
si,256,0.5,0.001,0.0001,18,2000,500.0,2.0,False,hyperband,0.32016888218850964,0.9657114624505929,0.44384856865236566,0.4426688045608409,0.04076017295301899,0.026020408163265306,0.0020038763509740154
si,256,0.0,0.0001,0.0,18,5000,1000.0,5.0,True,hyperband,0.2979045371688886,0.9185177865612648,0.4732229613573511,0.2403171209691787,0.05402218310460923,0.05097103357472021,0.05037613744620742
si,256,0.5,0.0001,0.0,18,2000,500.0,10.0,False,hyperband,0.28067303572698055,0.5762450592885375,0.7522983780551611,0.09132371280954926,0.04315280365047083,0.04945687952600395,0.17156138103216056
si,256,0.3,0.001,0.0,18,10000,2000.0,10.0,True,hyperband,0.2670650275701971,0.9591897233201581,0.33692727408625456,0.08068768929271335,0.0849212995402731,0.13866030283080974,0.0020038763509740154
si,64,0.3,0.0001,0.0001,54,10000,1000.0,10.0,False,hyperband,0.40319746403932727,0.451699604743083,0.4271993422527842,0.39937644753251383,0.38155623536649974,0.37654707044107966,0.38280608390000326
si,64,0.0,0.001,0.0,54,10000,1000.0,10.0,True,hyperband,0.26190111595389104,0.934703557312253,0.34959638239031315,0.04657046142882594,0.08534855502196093,0.0749177090190915,0.08027003055090175
si,128,0.3,0.0001,0.0,162,10000,500.0,5.0,False,hyperband,0.21213459180828242,0.9850197628458498,0.05730996337543912,0.04657046142882594,0.0664125920735563,0.07636603028308098,0.04112874084294209
gen_replay,256,0.0,0.001,0.0,6,5000,500.0,2.0,False,hyperband,0.7017662101012753,0.8382213438735178,0.6122281186934748,0.6115089969713166,0.6427973270897066,0.7429558920342331,0.7628855819454026
