mech,hidden_feats,dropout,lr,weight_decay,epochs_per_batch,buffer_size,ewc_lam,si_c,num_heads,attn_drop,negative_slope,residual,method,avg_acc,batch1_acc,batch2_acc,batch3_acc,batch4_acc,batch5_acc,batch6_acc
naive,256,0.5,0.0001,1e-05,20,2000,1000.0,10.0,1,0.2,0.1,True,ga,0.2722946298870266,0.47855731225296444,0.36045294865087074,0.25223588099055766,0.22755626954693828,0.16984858459512836,0.1451167832857002
naive,64,0.0,0.0005,1e-05,20,2000,2000.0,10.0,1,0.2,0.1,False,ga,0.4351961536986084,0.6022134387351779,0.5606547574557141,0.39328344913593444,0.38861449592398273,0.31492758393680054,0.3514831970040406
naive,256,0.5,0.001,0.0,10,2000,1000.0,10.0,4,0.0,0.1,False,ga,0.5681593110527227,0.771205533596838,0.7215412213169893,0.590361660431142,0.523097431340044,0.42644832126398946,0.3763016983673335
rehearsal,64,0.3,0.0005,0.0001,10,5000,2000.0,5.0,2,0.0,0.1,True,ga,0.5796855344402152,0.6114624505928854,0.6340907392181777,0.6210760734010333,0.5698904516944953,0.5270078999341672,0.5145855918005322
rehearsal,64,0.0,0.0005,0.0001,10,10000,1000.0,2.0,8,0.0,0.2,False,ga,0.884188416441333,0.8445849802371541,0.9120636818895284,0.8797434526990914,0.8843846666552732,0.8854344963791968,0.8989192207877533
rehearsal,256,0.0,0.0005,0.0,10,2000,500.0,5.0,4,0.0,0.2,True,ga,0.8366668082439722,0.9552173913043478,0.9679348232304358,0.8197755211117049,0.7879445593286962,0.7305299539170507,0.7585986005715976
rehearsal,128,0.5,0.001,0.0,20,10000,1000.0,5.0,4,0.2,0.2,True,ga,0.6855941494877804,0.7766600790513833,0.7483743179609836,0.6740067699982184,0.6564182318459146,0.6227781435154707,0.6353273545547123
rehearsal,128,0.0,0.001,0.0001,20,2000,1000.0,10.0,4,0.0,0.1,False,ga,0.8223520101056415,0.9894268774703557,0.9415128185963076,0.827970782112952,0.741647155333003,0.7513166556945359,0.6822377714266943
rehearsal,64,0.5,0.001,0.0001,15,10000,1000.0,5.0,8,0.2,0.2,False,ga,0.6295716023487182,0.6401778656126482,0.6834217804021228,0.656992695528238,0.6108898877172594,0.5889236339697169,0.5970237508623238
rehearsal,64,0.3,0.0005,0.0,15,10000,500.0,5.0,2,0.0,0.1,False,ga,0.5494842305986475,0.5448418972332015,0.5263846326332312,0.5112773917691075,0.5450241826602635,0.5739960500329164,0.5953812292631648
rehearsal,256,0.0,0.0005,0.0001,10,2000,500.0,5.0,4,0.0,0.1,True,ga,0.840237625050834,0.9804347826086957,0.9622916510949996,0.8256369143060752,0.7991386529489173,0.7493910467412772,0.7245327026050392
rehearsal,64,0.0,0.001,0.0,15,10000,1000.0,2.0,2,0.0,0.1,False,ga,0.8949021363767834,0.8244664031620553,0.920023918080574,0.9170675218243364,0.9115581152906191,0.8946346280447663,0.9016622318583489
rehearsal,128,0.0,0.0005,0.0,20,2000,500.0,5.0,4,0.0,0.2,True,ga,0.8125985930163493,0.9781225296442688,0.9425405486209731,0.8022804204525209,0.7418009673064105,0.7638742593811718,0.6469728326927499
rehearsal,64,0.0,0.001,0.0001,15,2000,500.0,5.0,4,0.0,0.1,False,ga,0.838619448769328,0.8993675889328063,0.9123626578967038,0.8461072510244076,0.8142122263428639,0.7757735352205398,0.7838934331986466
rehearsal,128,0.3,0.001,0.0001,10,5000,2000.0,10.0,4,0.0,0.1,False,ga,0.7725183960105889,0.7954347826086956,0.820838627700127,0.7883841083199715,0.7601045921419172,0.7355990783410138,0.7347491869518085
rehearsal,64,0.0,0.001,0.0,10,10000,500.0,5.0,2,0.0,0.1,True,ga,0.9178663739190577,0.9732213438735178,0.9661222811869348,0.9215214680206663,0.8639105839727924,0.8889400921658986,0.893482474294537
rehearsal,128,0.5,0.001,0.0001,20,2000,1000.0,10.0,2,0.0,0.1,False,ga,0.49916003927855934,0.6474703557312252,0.66824874803797,0.571138428647782,0.4445166031480184,0.3561389071757735,0.30744719293058703
rehearsal,64,0.0,0.0001,0.0001,10,10000,1000.0,2.0,8,0.0,0.2,False,ga,0.6065712480011891,0.6604150197628459,0.4699155392779729,0.5313557812221629,0.623895544579837,0.6625246872942725,0.6913209158700437
rehearsal,128,0.3,0.001,0.0,15,5000,2000.0,2.0,2,0.0,0.1,False,ga,0.7647580252924202,0.8108300395256917,0.8095709694297033,0.7919650810618207,0.7458855297113463,0.7238808426596445,0.7064156893663152
rehearsal,64,0.0,0.0005,0.0001,10,2000,500.0,5.0,8,0.0,0.2,True,ga,0.8301402957985159,0.8114031620553359,0.9197623140742955,0.8732406912524496,0.833096918633466,0.7667709019091508,0.7765677868663973
rehearsal,128,0.3,0.001,0.0001,20,5000,500.0,5.0,2,0.0,0.1,False,ga,0.7731590387835646,0.849802371541502,0.8510538904252933,0.7942276857295564,0.7430998239707416,0.7025181040157998,0.6982523570184948
rehearsal,64,0.0,0.001,0.0001,10,2000,1000.0,2.0,8,0.0,0.2,False,ga,0.8295418213385487,0.8821343873517786,0.90729875177517,0.8330482807767682,0.8179891648009844,0.7726300197498355,0.764150323576755
rehearsal,64,0.0,0.001,0.0001,15,5000,1000.0,10.0,1,0.0,0.1,False,ga,0.6957619128326437,0.6074901185770751,0.6647731519545557,0.7178870479244611,0.7152769470032301,0.7330974325213957,0.736046779015144
ewc,64,0.0,0.0001,0.0001,15,5000,500.0,10.0,2,0.0,0.2,True,ga,0.3875764509925647,0.4952766798418972,0.46924284326182825,0.4460359878852663,0.40613197067318374,0.29516129032258065,0.21360993397063172
ewc,256,0.5,0.0001,0.0001,20,2000,2000.0,2.0,2,0.2,0.2,False,ga,0.32678838257364634,0.5026877470355732,0.450668958816055,0.3730981649741671,0.25132876454804914,0.20949637919684003,0.17345028087119346
ewc,128,0.5,0.001,0.0001,10,5000,2000.0,5.0,4,0.0,0.2,True,ga,0.5091600381075673,0.736600790513834,0.7093766350250392,0.5585426688045608,0.44639652726744483,0.33100724160631995,0.27303636542820536
ewc,256,0.5,0.001,1e-05,15,5000,500.0,5.0,4,0.0,0.2,True,ga,0.40503234614770944,0.82,0.6189924508558188,0.4718332442544094,0.22312990275665237,0.16058262014483213,0.1356558588745442
ewc,256,0.3,0.0005,0.0,15,10000,1000.0,5.0,2,0.2,0.2,False,ga,0.5526508733696527,0.7207707509881423,0.6750317662007624,0.5694281133083913,0.5092543537333584,0.42088545095457536,0.4205348050326862
ewc,64,0.0,0.001,0.0,20,2000,2000.0,2.0,2,0.0,0.2,False,ga,0.7219962683541478,0.7926284584980238,0.8307608939382615,0.7385355424906467,0.7000324714166083,0.6260039499670836,0.6440162938142636
ewc,128,0.0,0.0001,1e-05,10,5000,2000.0,5.0,4,0.4,0.1,False,ga,0.3715207517284191,0.5026679841897234,0.4988040959712983,0.389025476572243,0.36169740057764943,0.3313528637261356,0.14557668933346474
ewc,256,0.3,0.0001,1e-05,10,2000,500.0,10.0,4,0.0,0.1,False,ga,0.4969033698278537,0.6142094861660079,0.5562635473503251,0.5082130767860324,0.47902175584912754,0.4447169190256748,0.3789954337899543
ewc,256,0.0,0.0001,0.0,15,5000,500.0,5.0,2,0.2,0.2,True,ga,0.4242542759089474,0.41899209486166006,0.4856865236564766,0.4362729378229111,0.41612974894467897,0.4185977616853193,0.36984658848263857
ewc,256,0.3,0.0001,1e-05,10,2000,500.0,10.0,4,0.0,0.1,False,ga,0.37012632492736564,0.619802371541502,0.39160251139846025,0.3637270621770889,0.33377198229453287,0.276201448321264,0.23565257383134589
ewc,256,0.0,0.0001,1e-05,20,2000,500.0,10.0,4,0.0,0.1,False,ga,0.7101955080181637,0.9445652173913044,0.7206629792959115,0.6519864600035632,0.622066891118213,0.6590026333113891,0.6628888669886009
ewc,256,0.0,0.0001,0.0001,10,2000,2000.0,10.0,4,0.4,0.1,False,ga,0.46699365919267904,0.5290118577075099,0.5476493011435832,0.5175663637983253,0.47801343291234427,0.4497860434496379,0.2799349561446733
ewc,256,0.3,0.0005,0.0,15,10000,1000.0,5.0,8,0.2,0.2,True,ga,0.5921348232158868,0.8993675889328063,0.7651730323641528,0.6269018350258329,0.45598414027651973,0.42039170506912443,0.3849906376268848
ewc,256,0.0,0.001,0.0001,20,5000,2000.0,10.0,2,0.0,0.2,True,ga,0.689205674931225,0.9977865612648221,0.7601838702444129,0.652253696775343,0.5839044314938561,0.5883969716919025,0.5527085181170133
ewc,256,0.3,0.0005,1e-05,15,10000,1000.0,5.0,4,0.2,0.2,True,ga,0.621698688453063,0.8823320158102766,0.7738620225726885,0.6611259575984322,0.5375215764018252,0.4597761685319289,0.4155743898032259
ewc,256,0.0,0.001,0.0001,20,5000,2000.0,10.0,2,0.4,0.2,True,ga,0.6982915245407009,0.9751581027667984,0.7638089543314149,0.6624265098877605,0.5784355613282518,0.6012343647136273,0.6086856542163529
ewc,256,0.3,0.0005,0.0001,15,10000,2000.0,5.0,8,0.2,0.2,True,ga,0.5894704874814504,0.8976877470355731,0.7569138201659317,0.6246392303580973,0.45842804163177414,0.4188446346280448,0.38030945106928155
ewc,64,0.0,0.001,0.0,20,2000,2000.0,2.0,2,0.0,0.2,False,ga,0.7605713497504801,0.672806324110672,0.8869310112863442,0.8216461785141635,0.7226428315075283,0.7073568136932192,0.752044939390953
ewc,256,0.3,0.0005,0.0,15,2000,1000.0,5.0,2,0.2,0.2,True,ga,0.5200296178477225,0.6886363636363636,0.6757792062187009,0.5512916443969357,0.4144036367986601,0.3840190915075708,0.40604776452810354
ewc,256,0.3,0.0005,0.0,15,10000,1000.0,10.0,8,0.2,0.2,True,ga,0.5880894564649971,0.9040711462450592,0.761959040287017,0.6255478353821485,0.4508399842769983,0.4055793285055958,0.38053940409316384
si,256,0.5,0.001,0.0001,15,10000,2000.0,5.0,4,0.0,0.1,False,ga,0.5054686804927492,0.8014822134387352,0.7397974437551387,0.5663816141101016,0.400646010288312,0.2860763660302831,0.23842843533392463
si,128,0.3,0.0005,0.0,15,2000,2000.0,2.0,2,0.2,0.2,True,ga,0.48910450456856736,0.7051185770750988,0.6038007324912176,0.4906110814181365,0.43783432741442074,0.3747860434496379,0.32247626556289216
si,64,0.3,0.0001,0.0,20,10000,500.0,5.0,1,0.2,0.1,True,ga,0.25075606822331836,0.5719169960474308,0.34866208236789,0.19994655264564404,0.16637328456924103,0.11644173798551678,0.10119575572418778
si,256,0.0,0.0005,0.0,15,2000,1000.0,10.0,4,0.4,0.1,False,ga,0.5826829113804556,0.7865810276679842,0.70328499887884,0.617103153393907,0.5756669458069147,0.39470046082949306,0.41876088170559445
si,128,0.0,0.0005,1e-05,15,5000,1000.0,5.0,1,0.0,0.2,False,ga,0.538136415575395,0.5726679841897233,0.5630839375140145,0.5497773026901835,0.5265838360706168,0.5086899275839368,0.5080155054038961
si,256,0.3,0.0001,0.0001,20,10000,2000.0,2.0,8,0.2,0.2,True,ga,0.5460136751690078,0.6629051383399209,0.658588085806114,0.5541243541778015,0.5111171876335173,0.4446017116524029,0.4447455734042903
si,256,0.3,0.0005,0.0001,15,5000,500.0,2.0,1,0.0,0.1,False,ga,0.5839040539427015,0.7843083003952569,0.669538082068914,0.6013539996436843,0.545605250115359,0.46910796576695196,0.4335107256660425
si,128,0.3,0.0005,0.0001,20,5000,2000.0,5.0,2,0.0,0.1,False,ga,0.5418423386322188,0.6580632411067193,0.677554376261305,0.5968287903082131,0.5058363098798557,0.42740289664252795,0.38536841759469137
si,256,0.3,0.0001,0.0001,20,10000,500.0,2.0,8,0.0,0.2,True,ga,0.67374798603734,0.8279644268774704,0.7933888930413334,0.6798681631925886,0.6247329653239451,0.572053982883476,0.5444794849052265
si,256,0.3,0.0001,0.0001,20,10000,2000.0,2.0,8,0.2,0.2,True,ga,0.6282130769382649,0.7968577075098814,0.7558300321399207,0.651256012827365,0.5781450276007041,0.5170671494404213,0.4701225321112973
si,256,0.3,0.0001,0.0001,20,2000,2000.0,2.0,8,0.2,0.2,True,ga,0.6035480310895548,0.7761660079051383,0.7201397712833545,0.6011580260110457,0.5228410780510314,0.4988973008558262,0.5020860024309319
si,64,0.3,0.0001,0.0,20,10000,2000.0,2.0,2,0.2,0.1,True,ga,0.33086373709794514,0.5499802371541502,0.39244338141864116,0.34192054159985746,0.28168099396715257,0.2142034233048058,0.20495384514306364
si,256,0.3,0.0001,0.0001,15,5000,500.0,2.0,1,0.0,0.1,False,ga,0.25434565023832023,0.445098814229249,0.3156252335750056,0.2439159094958133,0.21516586057799122,0.1738808426596445,0.13238724089221773
si,128,0.3,0.0005,1e-05,15,5000,1000.0,2.0,1,0.0,0.2,False,ga,0.3875902124865171,0.5981225296442688,0.541557664997384,0.41247104934972384,0.32727769897287784,0.23123765635286372,0.21487467560198417
si,256,0.3,0.0001,0.0001,20,2000,1000.0,2.0,4,0.4,0.2,True,ga,0.45046836192943024,0.6073913043478261,0.5250392406009418,0.4693924817388206,0.4176507784594876,0.3597103357472021,0.32362603068230344
si,256,0.0,0.0001,0.0,15,5000,1000.0,10.0,4,0.4,0.2,False,ga,0.40941259680271397,0.5542687747035573,0.5097354062336498,0.44270443613041155,0.41652282398783175,0.27024358130348913,0.2630005584573437
si,64,0.3,0.0001,0.0001,20,10000,2000.0,2.0,8,0.4,0.1,True,ga,0.4032899309401901,0.5762252964426877,0.5053628821287092,0.41482273294138605,0.3522635995419821,0.30806451612903224,0.2630005584573437
si,256,0.3,0.001,0.0001,15,5000,500.0,2.0,1,0.2,0.1,False,ga,0.44394148093689595,0.6244071146245059,0.625924957022199,0.4978621058257616,0.32156956573752843,0.30258393680052664,0.29130120561085376
si,64,0.5,0.0001,0.0001,20,10000,500.0,2.0,8,0.2,0.2,False,ga,0.33075291175686083,0.5078458498023716,0.43553329845279914,0.3814715838232674,0.2575666945806915,0.2184825543120474,0.18361748956998786
si,256,0.3,0.0001,0.0001,20,5000,1000.0,2.0,8,0.0,0.1,True,ga,0.6444621096296215,0.8374703557312253,0.7790567306973616,0.6807233208622839,0.5753080512022969,0.5143350888742594,0.4798791104103019
gen_replay,128,0.0,0.001,0.0,20,10000,2000.0,10.0,4,0.2,0.1,False,ga,0.8363517412096667,0.88800395256917,0.860060542641453,0.8242116515232496,0.8189462170799652,0.8131171823568137,0.8137709010873493
gen_replay,256,0.0,0.0001,0.0001,20,5000,2000.0,10.0,1,0.4,0.2,True,ga,0.5600042753511912,0.5569169960474308,0.5358210628597055,0.5474790664528772,0.5620802214892417,0.5722514812376563,0.5854768240202358
gen_replay,128,0.0,0.0001,0.0,15,5000,1000.0,5.0,2,0.0,0.1,True,ga,0.4652116272744468,0.5241699604743083,0.4747178413932282,0.45316230179939426,0.4386033872814588,0.4206550362080316,0.47996123649025985
gen_replay,256,0.5,0.0001,0.0001,10,5000,500.0,10.0,2,0.2,0.1,True,ga,0.32511128193067984,0.4674505928853755,0.3902758053666193,0.33272759665063245,0.28188607659836273,0.25034562211981565,0.22798199796327323
gen_replay,256,0.3,0.0001,0.0001,15,5000,500.0,5.0,4,0.0,0.1,False,ga,0.6534620113877567,0.6083794466403162,0.6686224680469393,0.6619454836985569,0.6694922495855622,0.6592001316655695,0.6531322886895963
gen_replay,64,0.3,0.0001,1e-05,15,2000,2000.0,10.0,4,0.4,0.1,False,ga,0.3388042165444522,0.5099209486166008,0.4464459227147021,0.4000356315695706,0.33341308768991507,0.17309084924292298,0.16991885943300156
gen_replay,256,0.3,0.001,0.0001,20,2000,500.0,5.0,4,0.4,0.1,False,ga,0.5051343150675055,0.7200395256916996,0.6144330667463936,0.5298948868697666,0.448566985114419,0.4544930875576037,0.2633783384251503
gen_replay,256,0.0,0.0001,0.0,10,5000,2000.0,10.0,4,0.2,0.1,False,ga,0.634523656437353,0.5966798418972332,0.5994095223858286,0.6168181008373419,0.6544186761916155,0.6611915734035549,0.6786242239085444
gen_replay,256,0.0,0.0001,0.0,10,5000,500.0,5.0,2,0.2,0.1,True,ga,0.36514598210595856,0.38235177865612646,0.29914418117946034,0.3343844646356672,0.376702613094526,0.3825049374588545,0.4157879176111166
gen_replay,256,0.3,0.0001,0.0001,15,5000,500.0,5.0,4,0.0,0.1,False,ga,0.5734057304438173,0.5388142292490119,0.5717168697212048,0.6086228398360948,0.57927298207236,0.563100724160632,0.5789067376235998
gen_replay,256,0.0,0.0001,0.0,10,5000,2000.0,10.0,4,0.4,0.1,False,ga,0.4639419999969159,0.45298418972332016,0.44263397862321546,0.4461785141635489,0.46153846153846156,0.4725477287689269,0.5077691271640222
gen_replay,128,0.3,0.001,0.0,20,10000,500.0,10.0,2,0.2,0.1,False,ga,0.7159845004885287,0.7488537549407115,0.7517564840421557,0.7216996258685195,0.7072958146053013,0.6816161948650428,0.6846851286094412
gen_replay,256,0.3,0.0001,1e-05,15,2000,2000.0,5.0,4,0.4,0.1,False,ga,0.4578410039765856,0.5509881422924902,0.4967299499215188,0.4575984322109389,0.4374241621520004,0.41571757735352205,0.38858775992904304
gen_replay,64,0.3,0.0001,0.0,20,2000,2000.0,10.0,1,0.4,0.2,True,ga,0.20897156522972204,0.5622134387351778,0.22184019732416474,0.14952788170318904,0.1363115888776853,0.0935154707044108,0.09042081403370454
gen_replay,256,0.0,0.0001,0.0,15,5000,2000.0,10.0,4,0.0,0.1,False,ga,0.8259471954792681,0.8492490118577075,0.7968271171238508,0.8178692321396758,0.8070001538119734,0.8376892692560896,0.8470483886863113
gen_replay,128,0.3,0.001,0.0,20,10000,500.0,10.0,2,0.2,0.1,False,ga,0.7148158322019337,0.7358498023715415,0.7475895059421481,0.7107251024407625,0.7041341240408114,0.69912771560237,0.691468742813968
gen_replay,128,0.0,0.001,0.0,20,10000,2000.0,10.0,4,0.2,0.1,False,ga,0.8248091919577152,0.8612648221343874,0.8651057627625383,0.8173882059504721,0.8046075231145216,0.8029624753127057,0.7975263624716665
gen_replay,128,0.0,0.0001,1e-05,20,2000,2000.0,5.0,4,0.4,0.1,False,ga,0.5668883758050947,0.6154743083003953,0.6173107108154571,0.5753607696419027,0.5578760275494334,0.5299045424621461,0.5054038960612333
gen_replay,64,0.0,0.0001,0.0,10,10000,500.0,10.0,2,0.2,0.1,False,ga,0.3576681361809531,0.7242885375494071,0.3640406607369759,0.35533582754320325,0.25459299642814415,0.2456056616194865,0.2021451332085017
gen_replay,128,0.0,0.001,0.0,20,10000,2000.0,10.0,4,0.2,0.1,False,ga,0.8255826341123411,0.8730434782608696,0.8577434785858434,0.8242116515232496,0.8031719446960505,0.7999341672152732,0.7953910843927597
