mech,hidden_feats,dropout,lr,weight_decay,epochs_per_batch,buffer_size,ewc_lam,si_c,num_heads,feat_drop,attn_drop,method,avg_acc,batch1_acc,batch2_acc,batch3_acc,batch4_acc,batch5_acc,batch6_acc
rehearsal,64,0.3,0.0001,0.0001,120,5000,500.0,2.0,4,0.0,0.2,ga,0.7901387555997847,0.9291699604743083,0.894816503475596,0.7629253518617495,0.7368277134995642,0.6922646477946017,0.7248283564928879
rehearsal,64,0.5,0.001,1e-05,90,10000,500.0,2.0,4,0.2,0.2,ga,0.9271802735824215,0.9911857707509881,0.9682524852380596,0.913700338499911,0.8994582400492198,0.8958689927583937,0.8946158141979567
rehearsal,64,0.0,0.001,1e-05,120,10000,1000.0,5.0,2,0.2,0.2,ga,0.927877839174167,0.9909881422924901,0.9717467673219224,0.918047389987529,0.8868969288875976,0.8975806451612903,0.9020071613941724
rehearsal,64,0.5,0.0001,0.0001,120,10000,1000.0,10.0,2,0.0,0.0,ga,0.8167840574024791,0.6896245059288537,0.7975932431422378,0.8589702476394085,0.8612274195477928,0.8427583936800527,0.8505305344765284
rehearsal,128,0.0,0.001,0.0,120,5000,500.0,10.0,4,0.0,0.0,ga,0.8981616930887298,0.9945256916996047,0.9759324314223784,0.8399251737039016,0.8648676362517731,0.8414252797893351,0.8722939456653855
rehearsal,64,0.5,0.001,1e-05,120,10000,500.0,5.0,2,0.2,0.0,ga,0.9304184101634956,0.9907312252964426,0.9703453172882877,0.9232139675752717,0.9004494727667356,0.9005102040816326,0.8972602739726028
rehearsal,64,0.5,0.0005,1e-05,120,10000,500.0,5.0,2,0.2,0.0,ga,0.9182594280605478,0.989901185770751,0.9000672696016144,0.9207910208444682,0.9046023960487413,0.8947662936142199,0.8994284024834927
rehearsal,64,0.5,0.0005,1e-05,120,5000,500.0,5.0,4,0.0,0.0,ga,0.8663709038058504,0.9844071146245059,0.9031691456760595,0.8278638874042401,0.8257139439099004,0.8099736668861093,0.847097664334286
rehearsal,64,0.5,0.001,0.0001,120,10000,500.0,10.0,2,0.2,0.0,ga,0.9316994619833956,0.986304347826087,0.9690186112564466,0.9231427044361304,0.913916565549536,0.8979098090849242,0.8999047337472488
rehearsal,64,0.0,0.0001,1e-05,120,10000,1000.0,5.0,4,0.0,0.2,ga,0.9052157200812809,0.9587351778656127,0.9204350100904403,0.8818813468733298,0.8904175140567053,0.88788676761027,0.8919385039913275
rehearsal,64,0.3,0.001,1e-05,120,2000,1000.0,5.0,2,0.0,0.2,ga,0.6920706953874287,0.9916403162055336,0.755194708124673,0.6108141813646891,0.5538085553637653,0.6271889400921659,0.6137774711737459
rehearsal,64,0.0,0.001,1e-05,90,10000,1000.0,2.0,4,0.2,0.0,ga,0.9344177529812171,0.9931620553359684,0.9653374691680993,0.9192410475681454,0.9166851810708732,0.9106649111257407,0.9014158536184751
ewc,64,0.3,0.001,0.0,120,5000,2000.0,5.0,4,0.2,0.0,ga,0.21324510535705474,0.9937154150197628,0.13205396516929516,0.04657046142882594,0.04072599251448396,0.06440092165898617,0.0020038763509740154
ewc,64,0.0,0.001,0.0,120,5000,500.0,5.0,2,0.0,0.0,ga,0.2127419131387336,0.9914822134387352,0.054488377307721055,0.04657046142882594,0.0843915027429802,0.06484529295589203,0.034673630958247104
ewc,256,0.5,0.0001,1e-05,60,10000,2000.0,2.0,2,0.2,0.0,ga,0.3639069319496067,0.9796245059288538,0.8020965692503177,0.20760734010333154,0.16936407294105582,0.02274522712310731,0.0020038763509740154
ewc,256,0.3,0.0001,0.0,60,10000,2000.0,5.0,2,0.2,0.2,ga,0.2924292532913645,0.9040711462450592,0.5740339337768144,0.17917334758596115,0.06142224804744245,0.03387096774193549,0.0020038763509740154
ewc,256,0.0,0.001,1e-05,120,10000,500.0,2.0,2,0.2,0.0,ga,0.2041659567811498,0.9948616600790514,0.054488377307721055,0.04657046142882594,0.04072599251448396,0.06458196181698486,0.02376728753983115
ewc,64,0.5,0.0005,1e-05,90,5000,1000.0,5.0,2,0.2,0.0,ga,0.2036324332832434,0.9715415019762846,0.054488377307721055,0.04742561909852129,0.08203305248406337,0.06430217248189599,0.0020038763509740154
ewc,64,0.3,0.0001,0.0,90,2000,1000.0,5.0,2,0.0,0.2,ga,0.43627571506142987,0.8925296442687747,0.6174041408176993,0.414876180295742,0.17905422726573583,0.19318630678077683,0.32060379093985086
ewc,64,0.3,0.0001,1e-05,90,5000,500.0,2.0,1,0.2,0.0,ga,0.41406023327944097,0.5774901185770751,0.4598064130353539,0.3892748975592375,0.3665681130688907,0.3440092165898618,0.3472126408462271
ewc,256,0.0,0.0001,1e-05,90,5000,500.0,2.0,1,0.2,0.0,ga,0.2095082118616144,0.9590513833992095,0.054488377307721055,0.05195082843399252,0.09073197409122759,0.06173469387755102,0.039092014059984886
ewc,64,0.3,0.0001,1e-05,90,5000,500.0,2.0,1,0.2,0.0,ga,0.2629527179854496,0.7592292490118577,0.22675461544211076,0.17304471761981116,0.1438141951361236,0.1381171823568137,0.13675634834598074
ewc,64,0.3,0.0001,1e-05,90,5000,500.0,5.0,1,0.2,0.0,ga,0.17502058441281232,0.8090118577075098,0.054768667314448016,0.05098877605558525,0.05559448327722045,0.04042132982225148,0.03933839229985874
ewc,64,0.0,0.0001,0.0,90,2000,500.0,5.0,2,0.0,0.2,ga,0.19266704868249018,0.7417588932806324,0.10464160251139847,0.06433279885978978,0.1096508468203647,0.07134628044766293,0.0642718701750928
ewc,256,0.3,0.0001,0.0,90,2000,1000.0,5.0,4,0.0,0.2,ga,0.24313514456985452,0.9854940711462451,0.2165707451976979,0.07306253340459647,0.08538273546049596,0.09629690585911783,0.0020038763509740154
ewc,64,0.3,0.0001,1e-05,90,5000,500.0,5.0,1,0.2,0.0,ga,0.2821255318774885,0.5725098814229249,0.3076649973839599,0.24696240869410296,0.20257036897783398,0.1880184331797235,0.17502710160638613
ewc,64,0.3,0.0005,1e-05,90,5000,500.0,10.0,1,0.2,0.0,ga,0.24743615346530856,0.890691699604743,0.3681515808356379,0.042223409941207914,0.06261856339616838,0.061981566820276494,0.05895010019381755
ewc,64,0.3,0.0001,1e-05,90,2000,500.0,2.0,1,0.0,0.0,ga,0.22705445546961958,0.5511264822134387,0.29678974512295386,0.1234990201318368,0.12819373472561654,0.1293614219881501,0.13335632863572155
ewc,256,0.0,0.0001,0.0,90,2000,1000.0,2.0,1,0.2,0.0,ga,0.21702250209189103,0.8831027667984189,0.23036101352866434,0.02344557277748085,0.062310939449353134,0.07913100724160632,0.02378371275582274
ewc,64,0.3,0.0001,1e-05,120,5000,500.0,2.0,1,0.2,0.0,ga,0.1586987624236247,0.5263636363636364,0.2721615965318783,0.053233564938535545,0.0385726248867773,0.03467741935483871,0.02718373246608193
ewc,64,0.5,0.0001,1e-05,90,5000,500.0,5.0,4,0.2,0.0,ga,0.17251714735105975,0.7818379446640317,0.05501158532027805,0.06547300908605024,0.0499718011382086,0.05368663594470046,0.029121907953089582
ewc,256,0.0,0.0001,1e-05,90,5000,1000.0,2.0,1,0.2,0.0,ga,0.22477572179248287,0.9096442687747036,0.12820464907691156,0.07851416354890432,0.10971920769743476,0.08550032916392364,0.037071712493019285
si,64,0.0,0.001,0.0,120,10000,500.0,5.0,4,0.0,0.2,ga,0.20095662315648855,0.9936166007905138,0.054488377307721055,0.04657046142882594,0.04072599251448396,0.06833443054641211,0.0020038763509740154
si,64,0.5,0.0001,1e-05,120,10000,2000.0,5.0,2,0.0,0.0,ga,0.3168154564413826,0.705395256916996,0.48363106360714553,0.344343488330661,0.10501939739886863,0.11262343647136273,0.1498800959232614
si,256,0.0,0.0001,0.0,60,10000,500.0,2.0,4,0.2,0.2,ga,0.23866730413554335,0.976798418972332,0.1761716122281187,0.06718332442544094,0.08512638217148326,0.12472021066491112,0.0020038763509740154
si,256,0.5,0.0005,0.0001,60,10000,2000.0,5.0,2,0.2,0.2,ga,0.24131433146433143,0.9894861660079052,0.33248000597952015,0.04657046142882594,0.04072599251448396,0.03661948650427913,0.0020038763509740154
si,256,0.0,0.0005,1e-05,60,10000,2000.0,2.0,4,0.2,0.0,ga,0.2545812848112103,0.9925691699604743,0.39244338141864116,0.04657046142882594,0.057594038931519494,0.03630678077682686,0.0020038763509740154
si,128,0.0,0.0001,0.0,60,5000,1000.0,10.0,4,0.0,0.2,ga,0.3149434056567884,0.94199604743083,0.6771059122505418,0.06492071975770533,0.08514347239075078,0.10600724160631994,0.014487040504582636
si,128,0.3,0.0001,0.0001,90,10000,500.0,2.0,4,0.2,0.0,ga,0.2337736505021929,0.9746442687747036,0.12209432693026384,0.07628719045073935,0.11247073299950439,0.11512508229098091,0.0020203015669656055
si,64,0.5,0.0005,1e-05,60,2000,2000.0,5.0,4,0.2,0.2,ga,0.2167492239901191,0.9846837944664032,0.12898946109574708,0.06652414038838411,0.08524601370635586,0.03304805793285056,0.0020038763509740154
si,128,0.0,0.0001,0.0,60,5000,1000.0,10.0,4,0.0,0.2,ga,0.22318115390726645,0.9745256916996048,0.054525749308617984,0.05195082843399252,0.10660878779074735,0.11601382488479263,0.035462041325843435
si,128,0.3,0.0001,1e-05,90,10000,500.0,10.0,4,0.2,0.0,ga,0.22683084633837258,0.9625889328063241,0.14965617759174826,0.0619276679137716,0.0774186932818348,0.10738973008558263,0.0020038763509740154
si,256,0.5,0.0005,0.0001,60,10000,1000.0,5.0,2,0.2,0.2,ga,0.28222793913903915,0.9917588932806324,0.43558935645414454,0.1542846962408694,0.07309486780715396,0.03663594470046083,0.0020038763509740154
si,64,0.5,0.0005,1e-05,60,5000,2000.0,2.0,4,0.2,0.0,ga,0.20088231169102164,0.960098814229249,0.0675498916211974,0.07393550685907714,0.07994804573342676,0.021757735352205397,0.0020038763509740154
si,256,0.5,0.0005,1e-05,60,10000,2000.0,5.0,2,0.2,0.2,ga,0.23828468574899522,0.9917786561264822,0.2883063009193512,0.04657046142882594,0.07820484336814042,0.022843976300197497,0.0020038763509740154
si,64,0.5,0.0005,0.0001,60,10000,2000.0,5.0,2,0.2,0.2,ga,0.2056873242640749,0.9406324110671936,0.05585245534045893,0.056761090326028864,0.08606634423119648,0.09280776826859777,0.0020038763509740154
si,64,0.0,0.0001,0.0,60,10000,1000.0,10.0,4,0.2,0.2,ga,0.19041299738852024,0.8064822134387352,0.06762463562299126,0.0565294851238197,0.0755900398202109,0.06779131007241607,0.06846030025294833
si,64,0.5,0.0001,1e-05,120,10000,2000.0,5.0,2,0.0,0.0,ga,0.15351743101441864,0.6653359683794466,0.057590253382166084,0.06440406199893105,0.04270845794951549,0.043202764976958526,0.0478630793994941
si,64,0.5,0.0001,1e-05,60,10000,2000.0,5.0,2,0.2,0.2,ga,0.2517450887273821,0.7391897233201581,0.33431123402346963,0.15864956351327275,0.09192828943995351,0.09754772876892692,0.08884399329851188
si,64,0.5,0.0001,1e-05,120,10000,2000.0,5.0,2,0.0,0.0,ga,0.3433450230040557,0.722707509881423,0.6750130802003139,0.5624086941029752,0.04993762069967358,0.0434167215273206,0.006586511612627706
si,128,0.0,0.0005,1e-05,90,10000,2000.0,10.0,4,0.2,0.2,ga,0.21899514589116068,0.9911462450592885,0.204574332909784,0.04657046142882594,0.04072599251448396,0.028949967083607638,0.0020038763509740154
si,64,0.5,0.0001,0.0001,60,5000,2000.0,2.0,1,0.0,0.0,ga,0.15965689790246923,0.47375494071146246,0.36092009866208236,0.04753251380723321,0.02695127578486832,0.024423963133640553,0.0243585953155284
gen_replay,256,0.3,0.001,1e-05,90,10000,500.0,5.0,2,0.2,0.0,ga,0.9328845893843453,0.9947430830039525,0.9727744973465879,0.9213789417423838,0.9101567173106831,0.8960500329163924,0.9022042639860715
gen_replay,128,0.5,0.001,0.0001,60,5000,2000.0,10.0,2,0.0,0.0,ga,0.8575600875814442,0.9843675889328063,0.8778869870692877,0.8207197577053269,0.8462734776887187,0.8047070441079658,0.8114056699845603
gen_replay,128,0.3,0.0005,0.0001,60,2000,500.0,5.0,1,0.0,0.2,ga,0.45704806665046566,0.9684387351778656,0.5718663577247926,0.42490646712987706,0.15977645993198092,0.27444042132982227,0.3428599586084557
gen_replay,64,0.0,0.0001,0.0,60,10000,500.0,5.0,1,0.2,0.2,ga,0.622422448751185,0.6558498023715416,0.6575603557814486,0.6442722251915197,0.6129065335908259,0.5848090849242923,0.579136690647482
gen_replay,128,0.3,0.0001,1e-05,90,2000,2000.0,10.0,2,0.2,0.0,ga,0.29590194209921833,0.7405138339920949,0.4136519919276478,0.3027436308569392,0.07164219916941535,0.12565832784726794,0.12120166880194475
gen_replay,128,0.5,0.001,1e-05,60,10000,500.0,2.0,4,0.0,0.0,ga,0.9304570046137625,0.992905138339921,0.9646274011510576,0.9140210226260467,0.9146001743202365,0.9007241606319948,0.8958641306133176
gen_replay,256,0.0,0.001,0.0001,90,10000,500.0,10.0,4,0.2,0.2,ga,0.9323086901223431,0.9950592885375494,0.9774273114582555,0.9195261001247105,0.9072001093774034,0.8953423304805793,0.89929700075556
gen_replay,128,0.0,0.001,0.0001,90,2000,1000.0,10.0,2,0.0,0.2,ga,0.7157079002759866,0.9922332015810277,0.6428357874280589,0.6370746481382505,0.740450839984277,0.6278143515470704,0.6538385729772347
gen_replay,256,0.0,0.001,0.0001,90,10000,1000.0,10.0,4,0.2,0.2,ga,0.9303042209208017,0.9984980237154151,0.9772217654533224,0.9146089435239623,0.904858749337754,0.8941408821593153,0.8924969613350415
gen_replay,256,0.3,0.0001,1e-05,90,10000,500.0,5.0,2,0.2,0.0,ga,0.9293808827733017,0.9711857707509881,0.9546677629120263,0.9227507571708534,0.9203083075555859,0.9054476629361422,0.9019250353142144
gen_replay,128,0.5,0.001,1e-05,60,10000,500.0,2.0,4,0.0,0.0,ga,0.9342540703577557,0.9934387351778656,0.9668884072053218,0.9267236771779797,0.9065848614837728,0.9131994733377222,0.8986892677638711
gen_replay,128,0.0,0.001,0.0001,90,10000,2000.0,10.0,2,0.0,0.0,ga,0.932473180084817,0.9918379446640316,0.9716346513192317,0.9207732050596829,0.9163262864662554,0.8980579328505596,0.8962090601491409
gen_replay,64,0.5,0.001,0.0,60,5000,2000.0,5.0,2,0.2,0.0,ga,0.811136249474492,0.9881225296442687,0.8165595335974288,0.7465526456440407,0.7685813408986037,0.7585418038183015,0.7884596432443086
gen_replay,128,0.3,0.001,0.0001,60,5000,1000.0,5.0,1,0.0,0.2,ga,0.8404686773260105,0.9802371541501976,0.8803348531280365,0.7709068234455728,0.8073590484165912,0.7881665569453588,0.8158076278703065
gen_replay,128,0.0,0.001,0.0001,120,10000,2000.0,10.0,1,0.0,0.0,ga,0.9345919796600516,0.9921739130434782,0.9739330293743927,0.9221806520577231,0.9201374053629108,0.8970704410796577,0.9020564370421471
gen_replay,256,0.3,0.001,0.0,90,10000,2000.0,5.0,1,0.0,0.0,ga,0.9293512777596461,0.9929249011857707,0.9673555572165333,0.9158560484589346,0.8998513150923726,0.9007899934167215,0.8993298511875432
gen_replay,64,0.5,0.001,1e-05,60,10000,500.0,2.0,4,0.0,0.2,ga,0.9296198618964363,0.9855335968379446,0.9668323492039764,0.9202921788704792,0.9025344795173722,0.9051020408163265,0.8974245261325187
gen_replay,256,0.5,0.0001,1e-05,90,10000,500.0,2.0,4,0.2,0.2,ga,0.9308399082067177,0.9859486166007905,0.9689251812542043,0.9203456262248352,0.9142754601541537,0.8962639894667545,0.8992805755395683
gen_replay,256,0.5,0.001,0.0,60,5000,1000.0,10.0,2,0.0,0.0,ga,0.8765620037917632,0.9931422924901185,0.887323417295762,0.8269730981649742,0.8574846615282075,0.8558755760368664,0.8385729772346506
gen_replay,64,0.0,0.001,0.0001,60,10000,2000.0,10.0,1,0.2,0.0,ga,0.9045198750408036,0.9646442687747036,0.9135585619254055,0.9059504721182968,0.8916821902825013,0.866046741277156,0.8852370158667586
