mech,hidden_feats,dropout,lr,weight_decay,epochs_per_batch,buffer_size,ewc_lam,si_c,aggregator,method,avg_acc,batch1_acc,batch2_acc,batch3_acc,batch4_acc,batch5_acc,batch6_acc
si,128,0.3,0.001,1e-05,54,5000,500.0,5.0,gcn,hyperband,0.32423627842984554,0.9623122529644269,0.6366694072800658,0.23778727952966328,0.08488711910173807,0.021757735352205397,0.0020038763509740154
si,128,0.5,0.0001,0.0,162,2000,1000.0,2.0,mean,hyperband,0.24178946690244119,0.9620553359683794,0.18194558636669408,0.07660787457687511,0.07752123459743988,0.08201119157340356,0.07059557833185506
gen_replay,256,0.3,0.0001,0.0001,6,2000,500.0,10.0,pool,hyperband,0.5954456670669591,0.8661857707509881,0.6069399805665595,0.5513272759665063,0.5283270384359031,0.5096938775510204,0.5102000591307776
gen_replay,64,0.0,0.0005,1e-05,6,2000,500.0,2.0,lstm,hyperband,0.569944405495351,0.9520948616600791,0.6725652141415651,0.6422412257259932,0.43280980294977184,0.37147794601711653,0.3484773824775796
gen_replay,256,0.5,0.001,0.0001,6,2000,500.0,5.0,pool,hyperband,0.5094791368662763,0.9184189723320159,0.7366021376784513,0.49223231783360055,0.28236460273785313,0.3331797235023041,0.29407706711343257
gen_replay,64,0.3,0.001,0.0,6,5000,1000.0,2.0,lstm,hyperband,0.4973743619881037,0.4393083003952569,0.49656177591748263,0.5078033137359701,0.5065028284312888,0.5102205398288348,0.5238494136197891
gen_replay,64,0.0,0.0005,1e-05,6,10000,500.0,10.0,pool,hyperband,0.4806535292761453,0.5519762845849803,0.5201248224829957,0.48348476750400854,0.4964366892827235,0.415174456879526,0.41672415492263726
gen_replay,256,0.5,0.0001,0.0,6,10000,2000.0,2.0,pool,hyperband,0.42010804075161207,0.5976086956521739,0.2733014425592346,0.3628006413682523,0.4073282860219097,0.4292297564186965,0.4503794224894057
gen_replay,256,0.0,0.0001,1e-05,6,5000,1000.0,10.0,lstm,hyperband,0.41813995739078386,0.4558498023715415,0.4307870543388893,0.41418136468911454,0.406473775058534,0.4166392363396972,0.38490851154692685
gen_replay,128,0.3,0.001,0.0,6,5000,1000.0,10.0,gcn,hyperband,0.41452268613333526,0.5544268774703557,0.4211824501083788,0.3419561731694281,0.3847691965887922,0.38754114549045426,0.3972602739726027
gen_replay,64,0.0,0.001,0.0,6,5000,2000.0,5.0,lstm,hyperband,0.38378399613146374,0.8861660079051383,0.2620898422901562,0.25334045964724744,0.26828226206142225,0.30062541145490457,0.3321999934299136
gen_replay,128,0.5,0.001,0.0001,18,10000,1000.0,10.0,pool,hyperband,0.8919279021372265,0.9743873517786561,0.9308617983406832,0.8663994298948868,0.8423939979149933,0.8687458854509545,0.8687789494431852
gen_replay,256,0.0,0.0005,1e-05,18,10000,1000.0,10.0,gcn,hyperband,0.8426165895546404,0.8696442687747036,0.7655280663726736,0.8235346517014075,0.8455556884794831,0.8604838709677419,0.8909529910318321
gen_replay,128,0.5,0.0005,0.0001,18,10000,2000.0,10.0,mean,hyperband,0.7412449522664767,0.721304347826087,0.8695904028701696,0.641332620701942,0.6475825884846103,0.7398452929558921,0.827814460760159
gen_replay,256,0.0,0.0005,1e-05,18,2000,500.0,10.0,gcn,hyperband,0.6158779378972808,0.9190513833992094,0.7468607519246581,0.6309638339568858,0.5031018747970536,0.44289005924950625,0.45239972405637136
gen_replay,64,0.3,0.0005,0.0001,18,10000,2000.0,2.0,lstm,hyperband,0.6156436429329255,0.7560869565217392,0.39255549742133194,0.5419739889542134,0.6489327158067438,0.6661125740618828,0.6882001248316415
gen_replay,128,0.5,0.0005,0.0001,18,10000,500.0,2.0,mean,hyperband,0.6121763704219539,0.639802371541502,0.35540772852978547,0.570639586673793,0.6390887495086562,0.680892034233048,0.7872277520449394
gen_replay,128,0.0,0.0005,1e-05,54,10000,500.0,5.0,lstm,hyperband,0.9424076125769917,0.9884189723320158,0.9754465954107183,0.9218955995011581,0.9286141541195974,0.9193712969058592,0.920699057192602
gen_replay,256,0.3,0.0001,0.0001,54,10000,1000.0,10.0,lstm,hyperband,0.9176875675915128,0.9653557312252964,0.9397563345541521,0.913646891145555,0.9097123716097277,0.8781599736668861,0.899494103347459
gen_replay,256,0.3,0.0001,1e-05,162,10000,500.0,10.0,gcn,hyperband,0.9347869448266962,0.9830830039525692,0.94805291875327,0.9283983609477997,0.928836326970075,0.9148617511520737,0.9054893071843895
naive,128,0.5,0.0005,0.0001,60,5000,2000.0,5.0,pool,pbt,0.191866554796898,0.9157905138339921,0.054488377307721055,0.07277748084803136,0.04094816536496163,0.0651909150757077,0.0020038763509740154
naive,128,0.3,0.0001,1e-05,60,10000,2000.0,2.0,lstm,pbt,0.4774781176584965,0.941897233201581,0.7037334628896031,0.5702654551933013,0.5167740502110643,0.08614219881500987,0.046056305640419175
naive,128,0.3,0.001,1e-05,90,2000,500.0,5.0,lstm,pbt,0.25663220231284517,0.9976679841897234,0.37997981911951567,0.046944592909317656,0.07692307692307693,0.036273864384463464,0.0020038763509740154
naive,256,0.0,0.0005,0.0001,120,5000,2000.0,10.0,mean,pbt,0.2215775951379463,0.9975494071146245,0.15017938560430524,0.04657046142882594,0.05827764770222002,0.0748847926267281,0.0020038763509740154
naive,64,0.0,0.001,0.0,60,10000,2000.0,10.0,pool,pbt,0.2934618446690198,0.967905138339921,0.5616077434785859,0.04651701407446998,0.0846649462512604,0.07246543778801844,0.027610788081863277
naive,64,0.3,0.001,0.0001,60,2000,500.0,2.0,gcn,pbt,0.24951040689363144,0.9182411067193675,0.33969280215262726,0.04655264564404062,0.08020439902243946,0.08525345622119816,0.027118031602115567
naive,128,0.5,0.001,1e-05,60,10000,2000.0,2.0,lstm,pbt,0.20847697992799952,0.9688735177865613,0.09238358621720606,0.07194013896312132,0.08524601370635586,0.030414746543778803,0.0020038763509740154
naive,64,0.0,0.0001,0.0001,120,10000,2000.0,10.0,pool,pbt,0.23081073475535574,0.9448616600790514,0.054488377307721055,0.07078211295207554,0.11240237212243433,0.10859117840684661,0.09373870766400579
naive,64,0.3,0.0001,0.0,90,2000,500.0,5.0,gcn,pbt,0.1692769781909446,0.7096047430830039,0.23600418566410045,0.045341172278638875,0.009467981474202315,0.008788676761026992,0.006455109884694984
naive,128,0.3,0.0001,0.0,120,10000,2000.0,2.0,mean,pbt,0.22537521517668882,0.8635770750988142,0.2662568203901637,0.09638339568858008,0.06470357014680499,0.05671494404213298,0.004615485693636871
naive,64,0.0,0.0001,0.0,60,10000,2000.0,10.0,mean,pbt,0.4643830039417091,0.7761857707509882,0.45771358098512593,0.41526812756101905,0.3712679233674568,0.3626892692560895,0.40317335172957525
naive,256,0.3,0.001,1e-05,90,2000,500.0,5.0,lstm,pbt,0.19677493428280932,0.9988142292490119,0.0555534793332835,0.04657046142882594,0.04072599251448396,0.0369815668202765,0.0020038763509740154
rehearsal,64,0.3,0.001,1e-05,60,5000,500.0,2.0,mean,pbt,0.8249503717166693,0.9059090909090909,0.9089431198146348,0.7629609834313201,0.7684275289251961,0.7864219881500988,0.8170395190696758
rehearsal,256,0.0,0.0001,0.0,120,5000,1000.0,5.0,pool,pbt,0.8443422868051075,0.9853359683794466,0.9445399506689588,0.7533939070016035,0.7816724488575189,0.8021889400921659,0.7989225058309517
rehearsal,64,0.5,0.0001,0.0,60,10000,1000.0,10.0,pool,pbt,0.24869374563410074,0.5663833992094862,0.1151618207638837,0.09625868519508285,0.12850135867243176,0.24720210664911127,0.3386551033146086
rehearsal,256,0.0,0.0001,0.0,90,2000,2000.0,5.0,gcn,pbt,0.5185474968876317,0.8401581027667984,0.7385267957246431,0.4931409228576519,0.34245381368242955,0.353110599078341,0.3438947472159259
rehearsal,256,0.5,0.0005,0.0,60,2000,2000.0,10.0,mean,pbt,0.6419439225584602,0.975909090909091,0.6302414231257941,0.4490646712987707,0.5709329550698136,0.6297399605003292,0.595775434446963
rehearsal,256,0.5,0.0001,0.0001,120,2000,500.0,5.0,lstm,pbt,0.2976785821084374,0.969802371541502,0.3852492712459825,0.07651879565294852,0.10898432826893169,0.11105990783410138,0.13445681810715812
rehearsal,256,0.0,0.0001,0.0001,90,2000,1000.0,5.0,mean,pbt,0.5611400974315801,0.9775691699604743,0.6161708647881008,0.38638874042401566,0.43764633500247807,0.47544437129690587,0.473621103117506
rehearsal,64,0.3,0.001,0.0,60,5000,500.0,2.0,pool,pbt,0.8597501727627049,0.9690711462450593,0.9286568502877645,0.8309816497416711,0.7580366756105481,0.817791310072416,0.8539634046187707
rehearsal,64,0.3,0.0005,0.0,90,2000,2000.0,10.0,mean,pbt,0.5088778811832557,0.898399209486166,0.5926825622243815,0.3117940495278817,0.35537401944866953,0.45452600394996706,0.4404914424624684
rehearsal,64,0.3,0.0005,0.0,60,5000,500.0,2.0,lstm,pbt,0.6603529166069381,0.8063636363636364,0.6999215187981165,0.7008551576696953,0.5394356809597867,0.5540816326530612,0.6614598731973326
rehearsal,256,0.0,0.0001,1e-05,120,10000,1000.0,5.0,pool,pbt,0.9431562347564615,0.9868181818181818,0.9775581134613948,0.9333867806876893,0.9318954762189599,0.9111092824226464,0.9181695739298972
rehearsal,64,0.3,0.001,0.0001,90,2000,500.0,2.0,mean,pbt,0.7142940094448638,0.981304347826087,0.7353688616488527,0.6234455727774808,0.6433271238869994,0.6617511520737327,0.6405669984560297
ewc,128,0.0,0.001,0.0,120,2000,1000.0,2.0,gcn,pbt,0.22088007344289315,0.9896640316205534,0.09139322819343748,0.04657046142882594,0.08027275989950951,0.07644832126398947,0.040931638251043
ewc,128,0.3,0.0001,1e-05,90,10000,1000.0,2.0,mean,pbt,0.4037989142417919,0.698300395256917,0.711338665072128,0.3731694281133084,0.22994890024439013,0.2034233048057933,0.20661279195821425
ewc,64,0.0,0.001,1e-05,120,2000,2000.0,10.0,mean,pbt,0.23123130082379392,0.9792490118577075,0.23632184767172434,0.04657046142882594,0.07976005332148411,0.0434825543120474,0.0020038763509740154
ewc,256,0.0,0.001,0.0001,90,2000,2000.0,10.0,mean,pbt,0.2030060375211965,0.9995652173913043,0.05844980940279543,0.04657046142882594,0.05470579187530976,0.0369651086240948,0.021779836404848724
ewc,128,0.5,0.0005,1e-05,90,10000,500.0,10.0,gcn,pbt,0.27410070461471914,0.9755731225296442,0.3637043127289035,0.19679315873864245,0.07198400355476561,0.034545753785385123,0.0020038763509740154
ewc,256,0.5,0.0005,1e-05,90,10000,1000.0,10.0,pool,pbt,0.24853857925918807,0.9970750988142293,0.33216234397189626,0.04657046142882594,0.0780510313947328,0.035368663594470044,0.0020038763509740154
ewc,256,0.0,0.0001,0.0001,60,10000,2000.0,2.0,mean,pbt,0.40996402342845384,0.9723122529644269,0.6876821885043726,0.35711740602173525,0.1730555603028387,0.16234364713627386,0.10727308564107618
ewc,128,0.5,0.0005,1e-05,90,10000,500.0,10.0,gcn,pbt,0.3036040362919589,0.9548814229249012,0.6182450108378803,0.04657046142882594,0.08509220173294824,0.09963791968400264,0.017197201143195034
ewc,256,0.0,0.0005,0.0,90,10000,2000.0,10.0,pool,pbt,0.20981922191289926,0.998399209486166,0.054488377307721055,0.04657046142882594,0.08138362415189787,0.07606978275181041,0.0020038763509740154
ewc,256,0.0,0.0001,0.0001,60,10000,2000.0,2.0,mean,pbt,0.17315353037546646,0.6957509881422925,0.05456312130951491,0.03999643684304294,0.08312682651718421,0.08184660961158657,0.08363719982917775
ewc,128,0.3,0.001,1e-05,90,10000,1000.0,2.0,lstm,pbt,0.20286358497651624,0.9954347826086957,0.054488377307721055,0.04657046142882594,0.08510929195221574,0.03357472021066491,0.0020038763509740154
ewc,128,0.5,0.001,0.0001,120,10000,500.0,10.0,gcn,pbt,0.23905197798094305,0.9911660079051383,0.2928843710292249,0.04657046142882594,0.04072599251448396,0.06096115865701119,0.0020038763509740154
si,256,0.3,0.001,1e-05,120,5000,1000.0,2.0,pool,pbt,0.2085941189792503,0.9997430830039525,0.054488377307721055,0.04657046142882594,0.04072599251448396,0.07590520078999341,0.03413159883052462
si,128,0.5,0.001,0.0001,60,2000,500.0,5.0,pool,pbt,0.22185711490678747,0.9901383399209486,0.18416922042006129,0.05173703901656868,0.07565840069728094,0.027435813034891374,0.0020038763509740154
si,128,0.3,0.0005,0.0,90,5000,500.0,5.0,pool,pbt,0.24670116284100585,0.994802371541502,0.2366021376784513,0.04657046142882594,0.08022148924170697,0.08396971691902567,0.03804080023652311
si,256,0.3,0.0005,0.0,120,5000,500.0,10.0,pool,pbt,0.20817445977725835,0.9965415019762845,0.054488377307721055,0.04657046142882594,0.04072599251448396,0.0727946017116524,0.037925823724581975
si,128,0.5,0.0001,1e-05,120,2000,2000.0,2.0,gcn,pbt,0.2528432223273389,0.7508498023715415,0.3664137827939308,0.24694459290931767,0.1258011040281647,0.02345292955892034,0.0035971223021582736
si,64,0.3,0.0005,1e-05,60,5000,2000.0,10.0,gcn,pbt,0.1983839375349221,0.6761660079051384,0.3398236041557665,0.06130411544628541,0.07165928938868285,0.0369486504279131,0.0044019578857461975
si,128,0.5,0.0001,1e-05,90,2000,2000.0,2.0,gcn,pbt,0.1869523087943934,0.4543280632411067,0.3717019209208461,0.08845537145911278,0.08787790747355288,0.07625082290980909,0.04309976676193292
si,128,0.5,0.0005,0.0,90,5000,500.0,5.0,lstm,pbt,0.20175090019184863,0.977905138339921,0.054488377307721055,0.04657046142882594,0.0853143745834259,0.04422317314022383,0.0020038763509740154
si,256,0.5,0.0005,0.0001,60,2000,500.0,2.0,pool,pbt,0.33770554215839477,0.9922134387351779,0.42452724418865384,0.04657046142882594,0.21880607728197152,0.208788676761027,0.1353273545547124
si,256,0.3,0.0005,0.0,60,2000,500.0,2.0,pool,pbt,0.2100052707073514,0.9951581027667984,0.054488377307721055,0.04657046142882594,0.08528019414489088,0.07653061224489796,0.0020038763509740154
si,128,0.5,0.0005,1e-05,90,2000,2000.0,2.0,gcn,pbt,0.2098747466533114,0.9805335968379446,0.05460049331041184,0.072813112417602,0.0762394681523764,0.07305793285055957,0.0020038763509740154
si,128,0.3,0.0001,1e-05,120,5000,500.0,5.0,pool,pbt,0.30732870114501526,0.9493083003952569,0.6891396965393527,0.04667735613753786,0.08445986362005024,0.07236668861092824,0.0020203015669656055
gen_replay,256,0.0,0.0005,0.0,90,10000,1000.0,2.0,lstm,pbt,0.9373030625670943,0.9980237154150198,0.9775020554600493,0.928469624086941,0.9069095756498556,0.9081468071099408,0.9047665976807595
gen_replay,256,0.3,0.001,0.0001,90,10000,2000.0,10.0,lstm,pbt,0.9327583018354694,0.9996245059288538,0.9668884072053218,0.9211473365401746,0.9160699331772426,0.8970868992758394,0.8957327288853848
gen_replay,128,0.0,0.001,1e-05,120,5000,1000.0,10.0,gcn,pbt,0.8635811242572516,0.986699604743083,0.9061962777487107,0.8095136290753607,0.8010014868490762,0.8492429229756419,0.8288328241516376
gen_replay,128,0.0,0.001,0.0001,120,2000,500.0,2.0,pool,pbt,0.7858942091783985,0.9995652173913043,0.8354323940503775,0.7530554070906823,0.7538837523285423,0.6645325872284398,0.7088958969810453
gen_replay,64,0.5,0.0005,1e-05,60,10000,1000.0,2.0,gcn,pbt,0.8898838632756227,0.9611660079051383,0.9379251065102026,0.875040085515767,0.8632953360791619,0.8496214614878209,0.8522551821556453
gen_replay,64,0.5,0.001,0.0,60,5000,2000.0,10.0,mean,pbt,0.802069942887787,0.8969169960474308,0.9140070259361687,0.7625690361660431,0.7254114470288654,0.728110599078341,0.7854045530698729
gen_replay,64,0.0,0.0001,1e-05,90,5000,1000.0,2.0,gcn,pbt,0.40155240256563135,0.6475889328063241,0.633175125196203,0.4875289506502761,0.18524088664057559,0.21171823568136933,0.2440622844190401
gen_replay,128,0.3,0.001,0.0001,90,10000,2000.0,10.0,lstm,pbt,0.9304181546927272,0.9900592885375494,0.9663465131923163,0.9244076251558881,0.8948780612855263,0.907044107965767,0.8997733320193161
gen_replay,64,0.5,0.0005,0.0001,60,5000,1000.0,2.0,lstm,pbt,0.7365206337166609,0.733102766798419,0.7677330144255924,0.49249955460538036,0.8067950711807632,0.7914417379855168,0.8275516573042936
gen_replay,256,0.5,0.0005,1e-05,90,10000,1000.0,2.0,pool,pbt,0.9334315540773769,0.9967786561264822,0.9746991553927797,0.9301086762871904,0.9071317485003333,0.8991441737985517,0.8927269143589238
gen_replay,256,0.0,0.001,0.0001,120,10000,2000.0,10.0,pool,pbt,0.9354329899843584,0.9999604743083004,0.9814261155542268,0.9044361304115446,0.9147539862936441,0.8973502304147466,0.9146710029236884
gen_replay,128,0.3,0.001,0.0001,60,10000,2000.0,10.0,lstm,pbt,0.9359577483738746,0.9883201581027667,0.9642536811420883,0.9244788882950294,0.9153008733102046,0.9164417379855168,0.906951151407641
naive,64,0.0,0.0005,0.0001,90,2000,1000.0,10.0,pool,ga,0.2885801350340469,0.9577667984189724,0.4397189625532551,0.04657046142882594,0.08510929195221574,0.19967083607636604,0.0026444597746460366
naive,128,0.5,0.0005,0.0,120,10000,1000.0,10.0,gcn,ga,0.2070897501303037,0.9742687747035573,0.054488377307721055,0.04657046142882594,0.08321227761352178,0.08199473337722185,0.0020038763509740154
naive,128,0.3,0.001,1e-05,120,2000,1000.0,2.0,pool,ga,0.2480430379152201,0.9981225296442687,0.36385380073249124,0.04657046142882594,0.04072599251448396,0.0369815668202765,0.0020038763509740154
naive,256,0.3,0.0005,0.0001,60,5000,500.0,2.0,gcn,ga,0.2644826562497378,0.9794268774703557,0.27797294267135064,0.1455371459112774,0.1386700391366021,0.04328505595786702,0.0020038763509740154
naive,256,0.5,0.0005,1e-05,90,10000,2000.0,2.0,pool,ga,0.20118563846006723,0.9991106719367588,0.054488377307721055,0.04657046142882594,0.06906157606002085,0.035878867676102696,0.0020038763509740154
naive,256,0.3,0.0005,0.0,90,2000,2000.0,2.0,lstm,ga,0.2594031511677583,0.9978656126482214,0.3679460348307048,0.04657046142882594,0.06672021602037154,0.07531270572745227,0.0020038763509740154
naive,256,0.0,0.0005,0.0001,120,5000,2000.0,10.0,mean,ga,0.21792630136064728,0.9969565217391304,0.10804245459301891,0.04657046142882594,0.08193051116845829,0.07205398288347598,0.0020038763509740154
naive,64,0.0,0.001,0.0,90,10000,500.0,5.0,pool,ga,0.2240088260201842,0.9874308300395257,0.21161895507885492,0.05024051309460182,0.05920051954266573,0.03355826201448321,0.0020038763509740154
naive,128,0.5,0.0005,0.0001,60,10000,1000.0,2.0,gcn,ga,0.20113367601427515,0.9645454545454546,0.054488377307721055,0.0602173525743809,0.09756806179823287,0.027978933508887426,0.0020038763509740154
naive,64,0.0,0.0005,1e-05,90,10000,1000.0,2.0,pool,ga,0.2130781239597587,0.8960869565217391,0.054488377307721055,0.07926242650988775,0.08239194708868115,0.10627057274522712,0.059968463585296145
naive,256,0.0,0.0005,1e-05,120,2000,1000.0,2.0,pool,ga,0.1966632934313816,0.9992094861660079,0.054488377307721055,0.04657046142882594,0.04072599251448396,0.0369815668202765,0.0020038763509740154
naive,256,0.3,0.001,0.0001,60,5000,500.0,2.0,gcn,ga,0.26678155453957414,0.9863438735177865,0.3836422752074146,0.12164617851416355,0.08524601370635586,0.021807109940750493,0.0020038763509740154
naive,128,0.0,0.0005,0.0001,120,2000,1000.0,5.0,gcn,ga,0.2527376390022659,0.9729446640316205,0.2756371926152926,0.05106003919472653,0.07817066292960538,0.09879855167873601,0.03981472356361486
naive,128,0.5,0.0005,0.0,120,5000,1000.0,10.0,gcn,ga,0.20932919486472965,0.9801185770750989,0.054488377307721055,0.04657046142882594,0.07711106933501957,0.09312047399605003,0.0045662100456621
naive,128,0.3,0.0005,0.0001,120,2000,2000.0,5.0,gcn,ga,0.2071113772365992,0.9770553359683795,0.054488377307721055,0.04657046142882594,0.08435732230444516,0.07819289005924951,0.0020038763509740154
naive,64,0.5,0.0001,0.0,120,5000,500.0,2.0,gcn,ga,0.14683401939799992,0.4500790513833992,0.24127363779056732,0.043577409584892215,0.049339463025310615,0.05240289664252798,0.044331657961302194
naive,128,0.5,0.0005,0.0,60,5000,500.0,10.0,gcn,ga,0.23834535638160817,0.9448418972332016,0.17762912026309888,0.08168537324069125,0.0957906789944115,0.08421658986175115,0.04590847869649486
naive,256,0.3,0.0005,0.0001,60,5000,500.0,2.0,gcn,ga,0.2840337654970451,0.9825296442687746,0.47314821735555723,0.08255834669517192,0.08338317980619692,0.0805793285055958,0.0020038763509740154
naive,256,0.5,0.0001,0.0001,120,5000,500.0,2.0,gcn,ga,0.2226209342300144,0.948300395256917,0.19055983257343598,0.04657046142882594,0.04749371934441919,0.06346280447662936,0.03933839229985874
naive,256,0.0,0.0005,1e-05,120,2000,1000.0,5.0,gcn,ga,0.21264703484468925,0.9901778656126482,0.12330891695941401,0.04657046142882594,0.07688889648454189,0.0369321922317314,0.0020038763509740154
rehearsal,128,0.5,0.001,0.0001,60,5000,2000.0,5.0,mean,ga,0.8808207216829921,0.9888537549407115,0.926545332237088,0.84484233030465,0.8808982619247004,0.8106319947333772,0.8331526559574258
rehearsal,128,0.5,0.0001,0.0,120,5000,1000.0,5.0,mean,ga,0.7023848876930129,0.9042687747035573,0.6209918529038044,0.6947799750579013,0.5588159896091467,0.698633969716919,0.7368187641667487
rehearsal,64,0.0,0.0005,0.0,120,5000,500.0,10.0,pool,ga,0.8411448298093457,0.9689328063241107,0.8841467972195232,0.7660965615535364,0.7944217524310837,0.8099078341013825,0.8233632272264381
rehearsal,64,0.5,0.001,0.0,90,2000,500.0,5.0,gcn,ga,0.4569272729822747,0.9722332015810277,0.606472830555348,0.5660431141991805,0.2454497291200246,0.21138907175773536,0.13997569068033244
rehearsal,64,0.5,0.001,0.0001,90,10000,2000.0,10.0,pool,ga,0.9350306039517932,0.9836166007905138,0.9509866208236789,0.913539996436843,0.9311264163519218,0.9156188281764318,0.9152951611313689
rehearsal,256,0.3,0.0001,1e-05,120,5000,1000.0,10.0,mean,ga,0.8406253606866129,0.9861660079051383,0.9081583077957994,0.7510065918403706,0.7937552338796506,0.7891540487162607,0.8155119739824579
rehearsal,128,0.3,0.0005,1e-05,60,10000,2000.0,5.0,lstm,ga,0.929209832766999,0.9371343873517787,0.9682898572389566,0.9276144664172457,0.9248201254422094,0.9094799210006583,0.9079202391511448
rehearsal,256,0.5,0.0001,0.0001,60,2000,2000.0,10.0,gcn,ga,0.17683729301002335,0.6383794466403162,0.05962702743104866,0.05351861749510066,0.06289200690444859,0.12218564845292956,0.12442101113629644
rehearsal,256,0.5,0.0005,1e-05,60,2000,2000.0,2.0,pool,ga,0.6590291587962044,0.994308300395257,0.4622729650945512,0.516265811508997,0.6605027942508502,0.6596115865701119,0.6612134949574587
rehearsal,128,0.0,0.0001,0.0,60,10000,1000.0,10.0,lstm,ga,0.732084302473967,0.7044861660079051,0.5346064728305554,0.6822020309994655,0.7556611351323638,0.8452106649111257,0.8703393449623863
rehearsal,128,0.3,0.0005,0.0,120,2000,2000.0,5.0,mean,ga,0.71585125827857,0.9934980237154151,0.8132521115180507,0.6139497594869054,0.6721241433527592,0.6182356813693219,0.5840478302289676
rehearsal,128,0.5,0.0001,0.0,60,10000,1000.0,5.0,pool,ga,0.8185528485778771,0.9435770750988143,0.7999850511996413,0.8493140922857652,0.7815186368841113,0.753275181040158,0.7836470549587727
rehearsal,128,0.5,0.0001,0.0001,60,10000,2000.0,5.0,mean,ga,0.6591682512869007,0.4518379446640316,0.6249159129979819,0.5954747906645288,0.7598995095107071,0.7382159315339039,0.7846654183502513
rehearsal,64,0.5,0.001,0.0,120,10000,2000.0,2.0,mean,ga,0.9299357292307882,0.988596837944664,0.9719896853277524,0.9177088900766078,0.913250046998103,0.8951777485187623,0.8928911665188397
rehearsal,128,0.3,0.001,0.0001,90,10000,2000.0,10.0,pool,ga,0.9348652221361426,0.9838339920948617,0.9741198893788774,0.9255122038125779,0.9294515748637056,0.899456879526004,0.8968167931408298
rehearsal,128,0.5,0.0001,0.0001,60,10000,2000.0,5.0,mean,ga,0.5069187775823242,0.47559288537549405,0.5644106435458555,0.735043648672724,0.2536017637106284,0.42761685319289006,0.5852468709963536
rehearsal,128,0.3,0.0005,0.0,120,10000,1000.0,5.0,pool,ga,0.9280722593310973,0.9942687747035573,0.9749794453995067,0.9228754676643506,0.8858202450737444,0.8900757077024358,0.9004139154429881
rehearsal,128,0.5,0.0005,0.0,120,10000,2000.0,5.0,pool,ga,0.9355883009038504,0.9970355731225297,0.9709806413035353,0.9239978621058258,0.9142583699348863,0.9052666227781435,0.9019907361781807
rehearsal,64,0.5,0.001,0.0001,90,10000,2000.0,5.0,pool,ga,0.9173543227679365,0.9776482213438735,0.9492861947828687,0.8685373240691252,0.919744330319758,0.8968071099407505,0.8921027561512433
rehearsal,256,0.5,0.0005,1e-05,60,5000,2000.0,5.0,pool,ga,0.8820829600107679,0.9970158102766798,0.8558188205396517,0.8880812399786211,0.8574846615282075,0.8362903225806452,0.8578069051608028
ewc,128,0.5,0.0005,1e-05,60,5000,1000.0,10.0,mean,ga,0.2563966427168228,0.9297628458498024,0.27759922266238135,0.14209869944771067,0.07606856595970127,0.09479921000658328,0.018051312374757728
ewc,256,0.3,0.001,0.0,60,10000,2000.0,10.0,lstm,ga,0.26446439650740633,0.9990909090909091,0.3824276851782644,0.04657046142882594,0.04913438039410046,0.06894338380513496,0.040619559147202784
ewc,128,0.5,0.0005,0.0001,60,10000,2000.0,10.0,lstm,ga,0.2090443094119561,0.9724505928853755,0.054488377307721055,0.07464813825048994,0.07611983661750381,0.07425938117182357,0.0022995302388226406
ewc,128,0.3,0.0005,0.0001,120,5000,500.0,10.0,mean,ga,0.2401637577504486,0.9738932806324111,0.3042080873009941,0.04657046142882594,0.08379334506861723,0.03051349572086899,0.0020038763509740154
ewc,256,0.3,0.0001,1e-05,60,2000,2000.0,5.0,mean,ga,0.37143775602824625,0.7190909090909091,0.7823454667762912,0.439942989488687,0.08589544203852136,0.10406517445687953,0.09728655431818928
ewc,128,0.5,0.0001,0.0,120,10000,2000.0,10.0,mean,ga,0.3233439357047427,0.6376482213438736,0.5032700500784812,0.2397826474256191,0.20251909832003145,0.1914088215931534,0.1654347754672974
ewc,64,0.3,0.0001,0.0,90,10000,500.0,2.0,lstm,ga,0.1554962545318905,0.5002371541501976,0.2852604828462516,0.04225904151077855,0.03576982892690513,0.035385121790651744,0.03406589796655826
ewc,256,0.5,0.0001,0.0001,60,2000,2000.0,5.0,lstm,ga,0.22436493740329566,0.8294861660079051,0.16656700799760818,0.0521111704970604,0.11000974142498249,0.1291968400263331,0.058818698465884826
ewc,64,0.5,0.0005,1e-05,60,5000,1000.0,10.0,mean,ga,0.13287864179948009,0.43191699604743083,0.1922602586142462,0.0893817922679494,0.05991830875190129,0.021774193548387097,0.0020203015669656055
ewc,64,0.3,0.0005,1e-05,120,10000,2000.0,10.0,mean,ga,0.2655987484317673,0.9802766798418973,0.3842589132222139,0.04651701407446998,0.08189633072992326,0.09328505595786701,0.00735849676423245
ewc,256,0.3,0.0001,0.0,60,10000,2000.0,5.0,lstm,ga,0.2805736509398491,0.6659288537549407,0.46619702518872863,0.25567432745412433,0.1675183292601644,0.0771066491112574,0.05101672086987944
ewc,256,0.3,0.0005,0.0001,120,5000,500.0,10.0,lstm,ga,0.23201570534081703,0.9991699604743083,0.22780103146722475,0.04657046142882594,0.04072599251448396,0.07582290980908492,0.0020038763509740154
ewc,64,0.0,0.0001,0.0,120,10000,500.0,5.0,mean,ga,0.40915882912520246,0.7623517786561265,0.6507212796173107,0.34983075004453945,0.2159520106642968,0.24382817643186308,0.2322689793370783
ewc,256,0.5,0.0001,0.0,120,2000,2000.0,10.0,mean,ga,0.22165156781998926,0.9796047430830039,0.054488377307721055,0.05426688045608409,0.08522892348708834,0.09921000658327847,0.05711047600275944
